Input.label,Input.text,Answer.Q1Answer,Answer.html_output
1,"Where to start? Me and my BF eat out every night (terrible, i know) so we get bored easily. Tap House was just down the street from home so we figured we would try it!  Not only is the service AMAZING, from the person who took our order over the phone, to the server, SO friendly and more than willing to make recommendations and answer any questions! the food is AMAZING!!! My bf continues to order the Turkey Rueben wight he fingerling potatoes (SO BOMB) and i am obsessed with the Cashew Chicken Salad Sandwich. Would def recommend to anyone!",yes,"<span>Where</span> <span>to</span> <span>start?</span> <span>Me</span> <span>and</span> <span>my</span> <span>BF</span> <span>eat</span> <span>out</span> <span>every</span> <span>night</span> <span>(terrible,</span> <span>i</span> <span>know)</span> <span>so</span> <span>we</span> <span>get</span> <span>bored</span> <span>easily.</span> <span>Tap</span> <span>House</span> <span>was</span> <span>just</span> <span>down</span> <span>the</span> <span>street</span> <span>from</span> <span>home</span> <span>so</span> <span>we</span> <span>figured</span> <span>we</span> <span>would</span> <span>try</span> <span>it!</span> <span>Not</span> <span>only</span> <span>is</span> <span>the</span> <span class=""active"">service</span> <span class=""active"">AMAZING,</span> <span>from</span> <span>the</span> <span>person</span> <span>who</span> <span>took</span> <span>our</span> <span>order</span> <span>over</span> <span>the</span> <span>phone,</span> <span>to</span> <span>the</span> <span>server,</span> <span>SO</span> <span>friendly</span> <span>and</span> <span>more</span> <span>than</span> <span>willing</span> <span>to</span> <span>make</span> <span>recommendations</span> <span>and</span> <span>answer</span> <span>any</span> <span>questions!</span> <span>the</span> <span class=""active"">food</span> <span>is</span> <span class=""active"">AMAZING!!!</span> <span>My</span> <span>bf</span> <span>continues</span> <span>to</span> <span>order</span> <span>the</span> <span>Turkey</span> <span>Rueben</span> <span>wight</span> <span>he</span> <span>fingerling</span> <span>potatoes</span> <span>(SO</span> <span>BOMB)</span> <span>and</span> <span>i</span> <span>am</span> <span>obsessed</span> <span>with</span> <span>the</span> <span>Cashew</span> <span>Chicken</span> <span>Salad</span> <span>Sandwich.</span> <span>Would</span> <span>def</span> <span class=""active"">recommend</span> <span>to</span> <span class=""active"">anyone!</span> <span></span>"
1,"Where to start? Me and my BF eat out every night (terrible, i know) so we get bored easily. Tap House was just down the street from home so we figured we would try it!  Not only is the service AMAZING, from the person who took our order over the phone, to the server, SO friendly and more than willing to make recommendations and answer any questions! the food is AMAZING!!! My bf continues to order the Turkey Rueben wight he fingerling potatoes (SO BOMB) and i am obsessed with the Cashew Chicken Salad Sandwich. Would def recommend to anyone!",yes,"<span>Where</span> <span>to</span> <span>start?</span> <span>Me</span> <span>and</span> <span>my</span> <span>BF</span> <span>eat</span> <span>out</span> <span>every</span> <span>night</span> <span>(terrible,</span> <span>i</span> <span>know)</span> <span>so</span> <span>we</span> <span>get</span> <span>bored</span> <span>easily.</span> <span>Tap</span> <span>House</span> <span>was</span> <span>just</span> <span>down</span> <span>the</span> <span>street</span> <span>from</span> <span>home</span> <span>so</span> <span>we</span> <span>figured</span> <span>we</span> <span>would</span> <span>try</span> <span>it!</span> <span>Not</span> <span>only</span> <span>is</span> <span>the</span> <span class=""active"">service</span> <span class=""active"">AMAZING,</span> <span>from</span> <span>the</span> <span>person</span> <span>who</span> <span>took</span> <span>our</span> <span>order</span> <span>over</span> <span>the</span> <span>phone,</span> <span>to</span> <span>the</span> <span>server,</span> <span class=""active"">SO</span> <span class=""active"">friendly</span> <span>and</span> <span>more</span> <span>than</span> <span>willing</span> <span>to</span> <span>make</span> <span>recommendations</span> <span>and</span> <span>answer</span> <span>any</span> <span>questions!</span> <span>the</span> <span class=""active"">food</span> <span>is</span> <span class=""active"">AMAZING!!!</span> <span>My</span> <span>bf</span> <span>continues</span> <span>to</span> <span>order</span> <span>the</span> <span class="""">Turkey</span> <span class="""">Rueben</span> <span>wight</span> <span>he</span> <span>fingerling</span> <span>potatoes</span> <span class=""active"">(SO</span> <span class=""active"">BOMB)</span> <span>and</span> <span>i</span> <span>am</span> <span>obsessed</span> <span>with</span> <span>the</span> <span>Cashew</span> <span>Chicken</span> <span>Salad</span> <span>Sandwich.</span> <span class=""active"">Would</span> <span class=""active"">def</span> <span class=""active"">recommend</span> <span class=""active"">to</span> <span class=""active"">anyone!</span> <span></span>"
1,"Whilst seeking out a place for a very late dinner, we stumbled in here since Terrace Cafe was closed. Although they're well known for their pastrami sandwich, I of course took the plate less traveled and opted for their special that night, which was the pot roast. Jackpot hit! A generous portion of it served up with mashed potatoes and carrots was more than I could ask for. Needless to say, that plate was polished off and I was ready to party. One of a few places between the Wynn and Encore with food options that won't break your wallet.",yes,"<span>Whilst</span> <span>seeking</span> <span>out</span> <span>a</span> <span>place</span> <span>for</span> <span>a</span> <span>very</span> <span>late</span> <span>dinner,</span> <span>we</span> <span>stumbled</span> <span>in</span> <span>here</span> <span>since</span> <span>Terrace</span> <span>Cafe</span> <span>was</span> <span>closed.</span> <span>Although</span> <span>they're</span> <span>well</span> <span>known</span> <span>for</span> <span>their</span> <span>pastrami</span> <span>sandwich,</span> <span>I</span> <span>of</span> <span>course</span> <span>took</span> <span>the</span> <span>plate</span> <span>less</span> <span>traveled</span> <span>and</span> <span>opted</span> <span>for</span> <span>their</span> <span>special</span> <span>that</span> <span>night,</span> <span>which</span> <span>was</span> <span>the</span> <span>pot</span> <span>roast.</span> <span class=""active"">Jackpot</span> <span class=""active"">hit!</span> <span>A</span> <span>generous</span> <span>portion</span> <span>of</span> <span>it</span> <span>served</span> <span>up</span> <span>with</span> <span>mashed</span> <span>potatoes</span> <span>and</span> <span>carrots</span> <span>was</span> <span>more</span> <span>than</span> <span>I</span> <span>could</span> <span>ask</span> <span>for.</span> <span>Needless</span> <span>to</span> <span>say,</span> <span>that</span> <span>plate</span> <span>was</span> <span>polished</span> <span>off</span> <span>and</span> <span>I</span> <span>was</span> <span>ready</span> <span>to</span> <span>party.</span> <span>One</span> <span>of</span> <span>a</span> <span>few</span> <span>places</span> <span>between</span> <span>the</span> <span>Wynn</span> <span>and</span> <span>Encore</span> <span>with</span> <span>food</span> <span>options</span> <span>that</span> <span>won't</span> <span>break</span> <span>your</span> <span>wallet.</span> <span></span>"
1,"Whilst seeking out a place for a very late dinner, we stumbled in here since Terrace Cafe was closed. Although they're well known for their pastrami sandwich, I of course took the plate less traveled and opted for their special that night, which was the pot roast. Jackpot hit! A generous portion of it served up with mashed potatoes and carrots was more than I could ask for. Needless to say, that plate was polished off and I was ready to party. One of a few places between the Wynn and Encore with food options that won't break your wallet.",yes,"<span>Whilst</span> <span>seeking</span> <span>out</span> <span>a</span> <span>place</span> <span>for</span> <span>a</span> <span>very</span> <span>late</span> <span>dinner,</span> <span>we</span> <span>stumbled</span> <span>in</span> <span>here</span> <span>since</span> <span>Terrace</span> <span>Cafe</span> <span>was</span> <span>closed.</span> <span>Although</span> <span>they're</span> <span>well</span> <span>known</span> <span>for</span> <span>their</span> <span>pastrami</span> <span>sandwich,</span> <span>I</span> <span>of</span> <span>course</span> <span>took</span> <span>the</span> <span>plate</span> <span>less</span> <span>traveled</span> <span>and</span> <span>opted</span> <span>for</span> <span>their</span> <span>special</span> <span>that</span> <span>night,</span> <span>which</span> <span>was</span> <span>the</span> <span>pot</span> <span>roast.</span> <span class=""active"">Jackpot</span> <span>hit!</span> <span>A</span> <span class=""active"">generous</span> <span class=""active"">portion</span> <span>of</span> <span>it</span> <span>served</span> <span>up</span> <span>with</span> <span>mashed</span> <span>potatoes</span> <span>and</span> <span>carrots</span> <span>was</span> <span>more</span> <span>than</span> <span>I</span> <span>could</span> <span>ask</span> <span>for.</span> <span>Needless</span> <span>to</span> <span>say,</span> <span>that</span> <span>plate</span> <span>was</span> <span>polished</span> <span>off</span> <span>and</span> <span>I</span> <span>was</span> <span>ready</span> <span>to</span> <span>party.</span> <span>One</span> <span>of</span> <span>a</span> <span>few</span> <span>places</span> <span>between</span> <span>the</span> <span>Wynn</span> <span>and</span> <span>Encore</span> <span>with</span> <span>food</span> <span>options</span> <span>that</span> <span>won't</span> <span>break</span> <span>your</span> <span>wallet.</span> <span></span>"
1,"Whilst seeking out a place for a very late dinner, we stumbled in here since Terrace Cafe was closed. Although they're well known for their pastrami sandwich, I of course took the plate less traveled and opted for their special that night, which was the pot roast. Jackpot hit! A generous portion of it served up with mashed potatoes and carrots was more than I could ask for. Needless to say, that plate was polished off and I was ready to party. One of a few places between the Wynn and Encore with food options that won't break your wallet.",yes,"<span>Whilst</span> <span>seeking</span> <span>out</span> <span>a</span> <span>place</span> <span>for</span> <span>a</span> <span>very</span> <span>late</span> <span>dinner,</span> <span>we</span> <span>stumbled</span> <span>in</span> <span>here</span> <span>since</span> <span>Terrace</span> <span>Cafe</span> <span>was</span> <span>closed.</span> <span>Although</span> <span>they're</span> <span>well</span> <span>known</span> <span>for</span> <span>their</span> <span>pastrami</span> <span>sandwich,</span> <span>I</span> <span>of</span> <span>course</span> <span>took</span> <span>the</span> <span>plate</span> <span>less</span> <span>traveled</span> <span>and</span> <span>opted</span> <span>for</span> <span>their</span> <span>special</span> <span>that</span> <span>night,</span> <span>which</span> <span>was</span> <span>the</span> <span>pot</span> <span>roast.</span> <span class=""active"">Jackpot</span> <span class=""active"">hit!</span> <span class=""active"">A</span> <span class=""active"">generous</span> <span class=""active"">portion</span> <span>of</span> <span>it</span> <span>served</span> <span>up</span> <span>with</span> <span>mashed</span> <span>potatoes</span> <span>and</span> <span>carrots</span> <span>was</span> <span>more</span> <span>than</span> <span>I</span> <span>could</span> <span>ask</span> <span>for.</span> <span>Needless</span> <span>to</span> <span>say,</span> <span>that</span> <span class=""active"">plate</span> <span class=""active"">was</span> <span class=""active"">polished</span> <span class=""active"">off</span> <span>and</span> <span>I</span> <span>was</span> <span>ready</span> <span>to</span> <span>party.</span> <span>One</span> <span>of</span> <span>a</span> <span>few</span> <span>places</span> <span>between</span> <span>the</span> <span>Wynn</span> <span>and</span> <span>Encore</span> <span>with</span> <span>food</span> <span>options</span> <span>that</span> <span class=""active"">won't</span> <span class=""active"">break</span> <span class=""active"">your</span> <span class=""active"">wallet.</span> <span></span>"
1,"Wierd place. I say that as a compliment, because that is what it is supposed to be. I would desribe it as upscale rock and roll. Waitress was great. She suggested the pretzels which were very good. We ordered white shrimp and oysters from the raw bar. Both were very good. The shrimp were half the size of a hot dog! We then split a prime rib sandwich and it was good. Beer selection was crazy good. I was surprised at how bad the beer selection was in most of Vegas, but not here. Beer snobs will love the menu!",yes,"<span>Wierd</span> <span>place.</span> <span>I</span> <span>say</span> <span>that</span> <span>as</span> <span>a</span> <span class=""active"">compliment,</span> <span>because</span> <span>that</span> <span>is</span> <span>what</span> <span>it</span> <span>is</span> <span>supposed</span> <span>to</span> <span>be.</span> <span>I</span> <span>would</span> <span>desribe</span> <span>it</span> <span>as</span> <span class=""active"">upscale</span> <span>rock</span> <span>and</span> <span>roll.</span> <span>Waitress</span> <span>was</span> <span class=""active"">great.</span> <span>She</span> <span>suggested</span> <span>the</span> <span>pretzels</span> <span>which</span> <span>were</span> <span class=""active"">very</span> <span class=""active"">good.</span> <span>We</span> <span>ordered</span> <span>white</span> <span>shrimp</span> <span>and</span> <span>oysters</span> <span>from</span> <span>the</span> <span>raw</span> <span>bar.</span> <span>Both</span> <span>were</span> <span class=""active"">very</span> <span class=""active"">good.</span> <span>The</span> <span>shrimp</span> <span>were</span> <span>half</span> <span>the</span> <span>size</span> <span>of</span> <span>a</span> <span>hot</span> <span>dog!</span> <span>We</span> <span>then</span> <span>split</span> <span>a</span> <span>prime</span> <span>rib</span> <span>sandwich</span> <span>and</span> <span>it</span> <span class=""active"">was</span> <span class=""active"">good.</span> <span>Beer</span> <span>selection</span> <span>was</span> <span>crazy</span> <span>good.</span> <span>I</span> <span>was</span> <span>surprised</span> <span>at</span> <span>how</span> <span>bad</span> <span>the</span> <span>beer</span> <span>selection</span> <span>was</span> <span>in</span> <span>most</span> <span>of</span> <span>Vegas,</span> <span>but</span> <span>not</span> <span>here.</span> <span>Beer</span> <span>snobs</span> <span>will</span> <span class=""active"">love</span> <span class=""active"">the</span> <span class=""active"">menu!</span> <span></span>"
1,"Wierd place. I say that as a compliment, because that is what it is supposed to be. I would desribe it as upscale rock and roll. Waitress was great. She suggested the pretzels which were very good. We ordered white shrimp and oysters from the raw bar. Both were very good. The shrimp were half the size of a hot dog! We then split a prime rib sandwich and it was good. Beer selection was crazy good. I was surprised at how bad the beer selection was in most of Vegas, but not here. Beer snobs will love the menu!",yes,"<span>Wierd</span> <span>place.</span> <span>I</span> <span>say</span> <span>that</span> <span>as</span> <span>a</span> <span>compliment,</span> <span>because</span> <span>that</span> <span>is</span> <span>what</span> <span>it</span> <span>is</span> <span>supposed</span> <span>to</span> <span>be.</span> <span>I</span> <span>would</span> <span>desribe</span> <span>it</span> <span>as</span> <span class=""active"">upscale</span> <span class="""">rock</span> <span class="""">and</span> <span class="""">roll.</span> <span class=""active"">Waitress</span> <span class=""active"">was</span> <span class=""active"">great.</span> <span>She</span> <span>suggested</span> <span>the</span> <span class=""active"">pretzels</span> <span>which</span> <span class=""active"">were</span> <span class=""active"">very</span> <span class=""active"">good.</span> <span>We</span> <span>ordered</span> <span>white</span> <span>shrimp</span> <span>and</span> <span>oysters</span> <span>from</span> <span>the</span> <span>raw</span> <span>bar.</span> <span>Both</span> <span>were</span> <span class=""active"">very</span> <span class=""active"">good.</span> <span>The</span> <span>shrimp</span> <span>were</span> <span>half</span> <span>the</span> <span>size</span> <span>of</span> <span>a</span> <span>hot</span> <span>dog!</span> <span>We</span> <span>then</span> <span>split</span> <span>a</span> <span class=""active"">prime</span> <span class=""active"">rib</span> <span class=""active"">sandwich</span> <span>and</span> <span>it</span> <span class=""active"">was</span> <span class=""active"">good.</span> <span class=""active"">Beer</span> <span class=""active"">selection</span> <span class=""active"">was</span> <span class=""active"">crazy</span> <span class=""active"">good.</span> <span>I</span> <span>was</span> <span>surprised</span> <span>at</span> <span>how</span> <span>bad</span> <span>the</span> <span>beer</span> <span>selection</span> <span>was</span> <span>in</span> <span>most</span> <span>of</span> <span>Vegas,</span> <span>but</span> <span>not</span> <span>here.</span> <span class=""active"">Beer</span> <span class=""active"">snobs</span> <span class=""active"">will</span> <span class=""active"">love</span> <span class=""active"">the</span> <span class=""active"">menu!</span> <span></span>"
1,"Wierd place. I say that as a compliment, because that is what it is supposed to be. I would desribe it as upscale rock and roll. Waitress was great. She suggested the pretzels which were very good. We ordered white shrimp and oysters from the raw bar. Both were very good. The shrimp were half the size of a hot dog! We then split a prime rib sandwich and it was good. Beer selection was crazy good. I was surprised at how bad the beer selection was in most of Vegas, but not here. Beer snobs will love the menu!",yes,"<span>Wierd</span> <span>place.</span> <span>I</span> <span>say</span> <span>that</span> <span>as</span> <span>a</span> <span>compliment,</span> <span>because</span> <span>that</span> <span>is</span> <span>what</span> <span>it</span> <span>is</span> <span>supposed</span> <span>to</span> <span>be.</span> <span>I</span> <span>would</span> <span>desribe</span> <span>it</span> <span>as</span> <span>upscale</span> <span>rock</span> <span>and</span> <span>roll.</span> <span class=""active"">Waitress</span> <span>was</span> <span class=""active"">great.</span> <span>She</span> <span>suggested</span> <span>the</span> <span class=""active"">pretzels</span> <span>which</span> <span>were</span> <span class=""active"">very</span> <span class=""active"">good.</span> <span>We</span> <span>ordered</span> <span>white</span> <span>shrimp</span> <span>and</span> <span>oysters</span> <span>from</span> <span>the</span> <span>raw</span> <span>bar.</span> <span>Both</span> <span>were</span> <span class=""active"">very</span> <span class=""active"">good.</span> <span>The</span> <span>shrimp</span> <span>were</span> <span>half</span> <span>the</span> <span>size</span> <span>of</span> <span>a</span> <span>hot</span> <span>dog!</span> <span>We</span> <span>then</span> <span>split</span> <span>a</span> <span class=""active"">prime</span> <span class=""active"">rib</span> <span>sandwich</span> <span>and</span> <span>it</span> <span class=""active"">was</span> <span class=""active"">good.</span> <span class=""active"">Beer</span> <span>selection</span> <span>was</span> <span class=""active"">crazy</span> <span class=""active"">good.</span> <span>I</span> <span>was</span> <span>surprised</span> <span>at</span> <span>how</span> <span>bad</span> <span>the</span> <span>beer</span> <span>selection</span> <span>was</span> <span>in</span> <span>most</span> <span>of</span> <span>Vegas,</span> <span>but</span> <span>not</span> <span>here.</span> <span>Beer</span> <span>snobs</span> <span>will</span> <span>love</span> <span>the</span> <span>menu!</span> <span></span>"
1,"With the exception of a brunch buffet, this was hands-down the best meal my husband and I had in Las Vegas.  Easy to find, in-n-out, and inexpensive~most places on the Strip are overpriced and not worth it.  We should have found this our first day....

My husband has never had Thai food and our waiter was very patient as to getting his likes and dislikes and choosing a dish that would EASE him into Thai~BBQ Short Ribs.  Perfect choice!  They were delish and left him wondering why he never tried Thai before.  We will definitely return on our next trip.",no,"<span>With</span> <span>the</span> <span>exception</span> <span>of</span> <span>a</span> <span>brunch</span> <span>buffet,</span> <span>this</span> <span>was</span> <span>hands-down</span> <span>the</span> <span>best</span> <span>meal</span> <span>my</span> <span>husband</span> <span>and</span> <span>I</span> <span>had</span> <span>in</span> <span>Las</span> <span>Vegas.</span> <span>Easy</span> <span>to</span> <span>find,</span> <span>in-n-out,</span> <span>and</span> <span>inexpensive~most</span> <span>places</span> <span>on</span> <span>the</span> <span>Strip</span> <span>are</span> <span class=""active"">overpriced</span> <span>and</span> <span class=""active"">not</span> <span class=""active"">worth</span> <span>it.</span> <span>We</span> <span>should</span> <span>have</span> <span>found</span> <span>this</span> <span>our</span> <span>first</span> <span>day....</span> <span>My</span> <span>husband</span> <span>has</span> <span>never</span> <span>had</span> <span>Thai</span> <span>food</span> <span>and</span> <span>our</span> <span>waiter</span> <span>was</span> <span>very</span> <span>patient</span> <span>as</span> <span>to</span> <span>getting</span> <span>his</span> <span>likes</span> <span>and</span> <span>dislikes</span> <span>and</span> <span>choosing</span> <span>a</span> <span>dish</span> <span>that</span> <span>would</span> <span>EASE</span> <span>him</span> <span>into</span> <span>Thai~BBQ</span> <span>Short</span> <span>Ribs.</span> <span>Perfect</span> <span>choice!</span> <span>They</span> <span>were</span> <span>delish</span> <span>and</span> <span>left</span> <span>him</span> <span>wondering</span> <span>why</span> <span>he</span> <span>never</span> <span>tried</span> <span>Thai</span> <span>before.</span> <span>We</span> <span>will</span> <span>definitely</span> <span>return</span> <span>on</span> <span>our</span> <span>next</span> <span>trip.</span> <span></span>"
1,"With the exception of a brunch buffet, this was hands-down the best meal my husband and I had in Las Vegas.  Easy to find, in-n-out, and inexpensive~most places on the Strip are overpriced and not worth it.  We should have found this our first day....

My husband has never had Thai food and our waiter was very patient as to getting his likes and dislikes and choosing a dish that would EASE him into Thai~BBQ Short Ribs.  Perfect choice!  They were delish and left him wondering why he never tried Thai before.  We will definitely return on our next trip.",yes,"<span>With</span> <span>the</span> <span>exception</span> <span>of</span> <span>a</span> <span>brunch</span> <span>buffet,</span> <span>this</span> <span>was</span> <span>hands-down</span> <span>the</span> <span class=""active"">best</span> <span class=""active"">meal</span> <span>my</span> <span>husband</span> <span>and</span> <span>I</span> <span>had</span> <span>in</span> <span>Las</span> <span>Vegas.</span> <span class=""active"">Easy</span> <span class=""active"">to</span> <span class=""active"">find,</span> <span>in-n-out,</span> <span>and</span> <span class=""active"">inexpensive~most</span> <span>places</span> <span>on</span> <span>the</span> <span>Strip</span> <span>are</span> <span>overpriced</span> <span>and</span> <span>not</span> <span>worth</span> <span>it.</span> <span>We</span> <span>should</span> <span>have</span> <span>found</span> <span>this</span> <span>our</span> <span>first</span> <span>day....</span> <span>My</span> <span>husband</span> <span>has</span> <span>never</span> <span>had</span> <span>Thai</span> <span>food</span> <span>and</span> <span>our</span> <span>waiter</span> <span>was</span> <span>very</span> <span class=""active"">patient</span> <span>as</span> <span>to</span> <span>getting</span> <span>his</span> <span>likes</span> <span>and</span> <span>dislikes</span> <span>and</span> <span>choosing</span> <span>a</span> <span>dish</span> <span>that</span> <span>would</span> <span>EASE</span> <span>him</span> <span>into</span> <span>Thai~BBQ</span> <span>Short</span> <span>Ribs.</span> <span class=""active"">Perfect</span> <span>choice!</span> <span>They</span> <span>were</span> <span class=""active"">delish</span> <span>and</span> <span>left</span> <span>him</span> <span>wondering</span> <span>why</span> <span>he</span> <span>never</span> <span>tried</span> <span>Thai</span> <span>before.</span> <span>We</span> <span>will</span> <span class=""active"">definitely</span> <span class=""active"">return</span> <span>on</span> <span>our</span> <span>next</span> <span>trip.</span> <span></span>"
1,"With the exception of a brunch buffet, this was hands-down the best meal my husband and I had in Las Vegas.  Easy to find, in-n-out, and inexpensive~most places on the Strip are overpriced and not worth it.  We should have found this our first day....

My husband has never had Thai food and our waiter was very patient as to getting his likes and dislikes and choosing a dish that would EASE him into Thai~BBQ Short Ribs.  Perfect choice!  They were delish and left him wondering why he never tried Thai before.  We will definitely return on our next trip.",yes,"<span class=""active"">With</span> <span class=""active"">the</span> <span class=""active"">exception</span> <span>of</span> <span>a</span> <span class=""active"">brunch</span> <span class=""active"">buffet,</span> <span class=""active"">this</span> <span class=""active"">was</span> <span class=""active"">hands-down</span> <span>the</span> <span class=""active"">best</span> <span class=""active"">meal</span> <span class=""active"">my</span> <span class=""active"">husband</span> <span>and</span> <span class=""active"">I</span> <span class=""active"">had</span> <span class=""active"">in</span> <span class=""active"">Las</span> <span class=""active"">Vegas.</span> <span class=""active"">Easy</span> <span class=""active"">to</span> <span class=""active"">find,</span> <span class=""active"">in-n-out,</span> <span class=""active"">and</span> <span class=""active"">inexpensive~most</span> <span>places</span> <span>on</span> <span class="""">the</span> <span>Strip</span> <span>are</span> <span>overpriced</span> <span>and</span> <span>not</span> <span>worth</span> <span>it.</span> <span>We</span> <span>should</span> <span>have</span> <span>found</span> <span>this</span> <span>our</span> <span>first</span> <span>day....</span> <span class=""active"">My</span> <span class=""active"">husband</span> <span>has</span> <span class=""active"">never</span> <span class=""active"">had</span> <span class=""active"">Thai</span> <span class=""active"">food</span> <span>and</span> <span>our</span> <span class=""active"">waiter</span> <span class=""active"">was</span> <span>very</span> <span class=""active"">patient</span> <span>as</span> <span>to</span> <span class=""active"">getting</span> <span class=""active"">his</span> <span class=""active"">likes</span> <span class=""active"">and</span> <span class=""active"">dislikes</span> <span class=""active"">and</span> <span class=""active"">choosing</span> <span>a</span> <span class=""active"">dish</span> <span>that</span> <span class=""active"">would</span> <span class=""active"">EASE</span> <span class=""active"">him</span> <span>into</span> <span class="""">Thai~BBQ</span> <span class=""active"">Short</span> <span class=""active"">Ribs.</span> <span>Perfect</span> <span>choice!</span> <span class=""active"">They</span> <span class=""active"">were</span> <span class=""active"">delish</span> <span>and</span> <span>left</span> <span>him</span> <span>wondering</span> <span>why</span> <span>he</span> <span>never</span> <span>tried</span> <span>Thai</span> <span>before.</span> <span class=""active"">We</span> <span class=""active"">will</span> <span class=""active"">definitely</span> <span class=""active"">return</span> <span>on</span> <span>our</span> <span>next</span> <span>trip.</span> <span></span>"
0,"Worst coffee joint in Vegas, I will never support this establishment all due to the owner who is a disgusting, self absorbed, heartless man. I witnessed him take a picture of an over weight person laughing and pointing it out to his employees. I did call him out on it and made sure he knew he would NEVER get the business of my friends and I ever again. He shrugged me off and said ""good, I don't want your business"" I hate giving a bad review, especially to local small business, but Madhouse Coffee doesn't deserve to get anyone's business!!",no,"<span class=""active"">Worst</span> <span class=""active"">coffee</span> <span>joint</span> <span>in</span> <span>Vegas,</span> <span>I</span> <span>will</span> <span>never</span> <span>support</span> <span>this</span> <span>establishment</span> <span>all</span> <span>due</span> <span>to</span> <span>the</span> <span class=""active"">owner</span> <span>who</span> <span>is</span> <span>a</span> <span class=""active"">disgusting,</span> <span class=""active"">self</span> <span class=""active"">absorbed,</span> <span class=""active"">heartless</span> <span class=""active"">man.</span> <span>I</span> <span>witnessed</span> <span>him</span> <span>take</span> <span>a</span> <span>picture</span> <span>of</span> <span>an</span> <span>over</span> <span>weight</span> <span>person</span> <span>laughing</span> <span>and</span> <span>pointing</span> <span>it</span> <span>out</span> <span>to</span> <span>his</span> <span>employees.</span> <span>I</span> <span>did</span> <span>call</span> <span>him</span> <span>out</span> <span>on</span> <span>it</span> <span>and</span> <span>made</span> <span>sure</span> <span>he</span> <span>knew</span> <span>he</span> <span>would</span> <span>NEVER</span> <span>get</span> <span>the</span> <span>business</span> <span>of</span> <span>my</span> <span>friends</span> <span>and</span> <span>I</span> <span>ever</span> <span>again.</span> <span>He</span> <span>shrugged</span> <span>me</span> <span>off</span> <span>and</span> <span>said</span> <span>""good,</span> <span>I</span> <span>don't</span> <span>want</span> <span>your</span> <span>business""</span> <span>I</span> <span>hate</span> <span>giving</span> <span>a</span> <span>bad</span> <span>review,</span> <span>especially</span> <span>to</span> <span>local</span> <span>small</span> <span>business,</span> <span>but</span> <span>Madhouse</span> <span>Coffee</span> <span>doesn't</span> <span>deserve</span> <span>to</span> <span>get</span> <span>anyone's</span> <span>business!!</span> <span></span>"
0,"Worst coffee joint in Vegas, I will never support this establishment all due to the owner who is a disgusting, self absorbed, heartless man. I witnessed him take a picture of an over weight person laughing and pointing it out to his employees. I did call him out on it and made sure he knew he would NEVER get the business of my friends and I ever again. He shrugged me off and said ""good, I don't want your business"" I hate giving a bad review, especially to local small business, but Madhouse Coffee doesn't deserve to get anyone's business!!",no,"<span class=""active"">Worst</span> <span class=""active"">coffee</span> <span class=""active"">joint</span> <span class=""active"">in</span> <span class=""active"">Vegas,</span> <span>I</span> <span>will</span> <span class=""active"">never</span> <span class=""active"">support</span> <span>this</span> <span class=""active"">establishment</span> <span>all</span> <span>due</span> <span>to</span> <span>the</span> <span class=""active"">owner</span> <span>who</span> <span>is</span> <span>a</span> <span class=""active"">disgusting,</span> <span class=""active"">self</span> <span class=""active"">absorbed,</span> <span class=""active"">heartless</span> <span>man.</span> <span>I</span> <span class=""active"">witnessed</span> <span class=""active"">him</span> <span class=""active"">take</span> <span>a</span> <span class=""active"">picture</span> <span class=""active"">of</span> <span class=""active"">an</span> <span class=""active"">over</span> <span class=""active"">weight</span> <span class=""active"">person</span> <span class=""active"">laughing</span> <span>and</span> <span class=""active"">pointing</span> <span>it</span> <span class=""active"">out</span> <span>to</span> <span class=""active"">his</span> <span class=""active"">employees.</span> <span>I</span> <span>did</span> <span>call</span> <span>him</span> <span>out</span> <span>on</span> <span>it</span> <span>and</span> <span>made</span> <span>sure</span> <span>he</span> <span>knew</span> <span>he</span> <span>would</span> <span>NEVER</span> <span>get</span> <span>the</span> <span>business</span> <span>of</span> <span>my</span> <span>friends</span> <span>and</span> <span>I</span> <span>ever</span> <span>again.</span> <span>He</span> <span>shrugged</span> <span>me</span> <span>off</span> <span>and</span> <span>said</span> <span>""good,</span> <span>I</span> <span>don't</span> <span>want</span> <span>your</span> <span>business""</span> <span>I</span> <span>hate</span> <span>giving</span> <span>a</span> <span>bad</span> <span>review,</span> <span>especially</span> <span>to</span> <span>local</span> <span>small</span> <span>business,</span> <span>but</span> <span class=""active"">Madhouse</span> <span class=""active"">Coffee</span> <span class=""active"">doesn't</span> <span class=""active"">deserve</span> <span class=""active"">to</span> <span class=""active"">get</span> <span class=""active"">anyone's</span> <span class=""active"">business!!</span> <span></span>"
