Input.label,Input.text,Answer.Q1Answer,Answer.html_output
0,"The good: large selection. 
The bad: the crazy high prices, missing price labels, inconvenient location. 
It's come to the point that I avoid this place if I can. Aldi's is better for the basics and Pearl Market in the Strip district has better produce for 4x cheaper than this place.",no,"<span>The</span> <span>good:</span> <span>large</span> <span>selection.</span> <span>The</span> <span>bad:</span> <span>the</span> <span class=""active"">crazy</span> <span class=""active"">high</span> <span class=""active"">prices,</span> <span class=""active"">missing</span> <span class=""active"">price</span> <span class=""active"">labels,</span> <span class=""active"">inconvenient</span> <span class=""active"">location.</span> <span>It's</span> <span>come</span> <span>to</span> <span>the</span> <span>point</span> <span>that</span> <span class=""active"">I</span> <span class=""active"">avoid</span> <span class=""active"">this</span> <span class=""active"">place</span> <span class=""active"">if</span> <span class=""active"">I</span> <span class=""active"">can.</span> <span class=""active"">Aldi's</span> <span class=""active"">is</span> <span class=""active"">better</span> <span class=""active"">for</span> <span class=""active"">the</span> <span class=""active"">basics</span> <span class="""">and</span> <span class=""active"">Pearl</span> <span class=""active"">Market</span> <span class=""active"">in</span> <span class=""active"">the</span> <span class=""active"">Strip</span> <span class=""active"">district</span> <span class=""active"">has</span> <span class=""active"">better</span> <span class=""active"">produce</span> <span class=""active"">for</span> <span class=""active"">4x</span> <span class=""active"">cheaper</span> <span class=""active"">than</span> <span class=""active"">this</span> <span class=""active"">place.</span> <span></span>"
0,"Normally really good, healthy food. Today I went for lunch and got a Patagonia bowl. It came out cold, meat slightly undercooked, and way too much onion and red peppers. Very disappointed, this place is usually so good. Also a bit pricey but usually the quality makes it worth it.",no,"<span>Normally</span> <span>really</span> <span>good,</span> <span>healthy</span> <span>food.</span> <span>Today</span> <span>I</span> <span>went</span> <span>for</span> <span>lunch</span> <span>and</span> <span>got</span> <span>a</span> <span>Patagonia</span> <span>bowl.</span> <span>It</span> <span>came</span> <span class=""active"">out</span> <span class=""active"">cold,</span> <span class=""active"">meat</span> <span class=""active"">slightly</span> <span class=""active"">undercooked,</span> <span>and</span> <span>way</span> <span>too</span> <span>much</span> <span>onion</span> <span>and</span> <span>red</span> <span>peppers.</span> <span class=""active"">Very</span> <span class=""active"">disappointed,</span> <span>this</span> <span>place</span> <span>is</span> <span>usually</span> <span>so</span> <span>good.</span> <span>Also</span> <span>a</span> <span>bit</span> <span>pricey</span> <span>but</span> <span>usually</span> <span>the</span> <span>quality</span> <span>makes</span> <span>it</span> <span>worth</span> <span>it.</span> <span></span>"
0,"Normally really good, healthy food. Today I went for lunch and got a Patagonia bowl. It came out cold, meat slightly undercooked, and way too much onion and red peppers. Very disappointed, this place is usually so good. Also a bit pricey but usually the quality makes it worth it.",no,"<span>Normally</span> <span>really</span> <span>good,</span> <span>healthy</span> <span>food.</span> <span>Today</span> <span>I</span> <span>went</span> <span>for</span> <span>lunch</span> <span>and</span> <span>got</span> <span>a</span> <span>Patagonia</span> <span>bowl.</span> <span>It</span> <span>came</span> <span>out</span> <span class=""active"">cold,</span> <span>meat</span> <span class=""active"">slightly</span> <span class=""active"">undercooked,</span> <span>and</span> <span class=""active"">way</span> <span class=""active"">too</span> <span class=""active"">much</span> <span class=""active"">onion</span> <span>and</span> <span class=""active"">red</span> <span class=""active"">peppers.</span> <span class=""active"">Very</span> <span class=""active"">disappointed,</span> <span>this</span> <span>place</span> <span>is</span> <span>usually</span> <span>so</span> <span>good.</span> <span>Also</span> <span>a</span> <span class=""active"">bit</span> <span class=""active"">pricey</span> <span>but</span> <span>usually</span> <span>the</span> <span>quality</span> <span>makes</span> <span>it</span> <span>worth</span> <span>it.</span> <span></span>"
0,"Normally really good, healthy food. Today I went for lunch and got a Patagonia bowl. It came out cold, meat slightly undercooked, and way too much onion and red peppers. Very disappointed, this place is usually so good. Also a bit pricey but usually the quality makes it worth it.",idk,"<span class=""active"">Normally</span> <span class=""active"">really</span> <span class=""active"">good,</span> <span class=""active"">healthy</span> <span class=""active"">food.</span> <span>Today</span> <span>I</span> <span>went</span> <span>for</span> <span>lunch</span> <span>and</span> <span>got</span> <span>a</span> <span>Patagonia</span> <span>bowl.</span> <span>It</span> <span class=""active"">came</span> <span class=""active"">out</span> <span class=""active"">cold,</span> <span>meat</span> <span class=""active"">slightly</span> <span class=""active"">undercooked,</span> <span>and</span> <span>way</span> <span class=""active"">too</span> <span class=""active"">much</span> <span class=""active"">onion</span> <span class=""active"">and</span> <span class=""active"">red</span> <span class=""active"">peppers.</span> <span>Very</span> <span class=""active"">disappointed,</span> <span>this</span> <span>place</span> <span>is</span> <span class=""active"">usually</span> <span class=""active"">so</span> <span class=""active"">good.</span> <span>Also</span> <span>a</span> <span class=""active"">bit</span> <span class=""active"">pricey</span> <span>but</span> <span class=""active"">usually</span> <span class=""active"">the</span> <span class=""active"">quality</span> <span class=""active"">makes</span> <span class=""active"">it</span> <span class=""active"">worth</span> <span class=""active"">it.</span> <span></span>"
1,"Some really great, real food in a casino. I have been going here for years. It is located in the California Casino on the second floor in a small food court. Get anything, it's good, that's it. The prices are very good, and bring CASH because that's all they take.",yes,"<span>Some</span> <span class=""active"">really</span> <span class=""active"">great,</span> <span class=""active"">real</span> <span class=""active"">food</span> <span>in</span> <span>a</span> <span>casino.</span> <span>I</span> <span>have</span> <span>been</span> <span>going</span> <span>here</span> <span>for</span> <span>years.</span> <span>It</span> <span>is</span> <span>located</span> <span>in</span> <span>the</span> <span>California</span> <span>Casino</span> <span>on</span> <span>the</span> <span>second</span> <span>floor</span> <span>in</span> <span>a</span> <span>small</span> <span>food</span> <span>court.</span> <span>Get</span> <span>anything,</span> <span>it's</span> <span class=""active"">good,</span> <span>that's</span> <span>it.</span> <span>The</span> <span class=""active"">prices</span> <span class=""active"">are</span> <span class=""active"">very</span> <span class=""active"">good,</span> <span>and</span> <span>bring</span> <span>CASH</span> <span>because</span> <span>that's</span> <span>all</span> <span>they</span> <span>take.</span> <span></span>"
1,"Some really great, real food in a casino. I have been going here for years. It is located in the California Casino on the second floor in a small food court. Get anything, it's good, that's it. The prices are very good, and bring CASH because that's all they take.",yes,"<span>Some</span> <span>really</span> <span class=""active"">great,</span> <span class=""active"">real</span> <span class=""active"">food</span> <span>in</span> <span>a</span> <span>casino.</span> <span>I</span> <span>have</span> <span>been</span> <span>going</span> <span>here</span> <span>for</span> <span>years.</span> <span>It</span> <span>is</span> <span>located</span> <span>in</span> <span>the</span> <span>California</span> <span>Casino</span> <span>on</span> <span>the</span> <span>second</span> <span>floor</span> <span>in</span> <span>a</span> <span>small</span> <span>food</span> <span>court.</span> <span>Get</span> <span>anything,</span> <span>it's</span> <span class=""active"">good,</span> <span>that's</span> <span>it.</span> <span>The</span> <span>prices</span> <span>are</span> <span class=""active"">very</span> <span class=""active"">good,</span> <span>and</span> <span>bring</span> <span>CASH</span> <span>because</span> <span>that's</span> <span>all</span> <span>they</span> <span>take.</span> <span></span>"
1,"Some really great, real food in a casino. I have been going here for years. It is located in the California Casino on the second floor in a small food court. Get anything, it's good, that's it. The prices are very good, and bring CASH because that's all they take.",yes,"<span>Some</span> <span class=""active"">really</span> <span class=""active"">great,</span> <span>real</span> <span>food</span> <span>in</span> <span>a</span> <span>casino.</span> <span>I</span> <span>have</span> <span>been</span> <span>going</span> <span>here</span> <span>for</span> <span>years.</span> <span>It</span> <span>is</span> <span>located</span> <span>in</span> <span>the</span> <span>California</span> <span>Casino</span> <span>on</span> <span>the</span> <span>second</span> <span>floor</span> <span>in</span> <span>a</span> <span>small</span> <span>food</span> <span>court.</span> <span>Get</span> <span>anything,</span> <span>it's</span> <span>good,</span> <span>that's</span> <span>it.</span> <span>The</span> <span class=""active"">prices</span> <span class=""active"">are</span> <span class=""active"">very</span> <span class=""active"">good,</span> <span>and</span> <span>bring</span> <span>CASH</span> <span>because</span> <span>that's</span> <span>all</span> <span>they</span> <span>take.</span> <span></span>"
0,"Awful! They cannot make Irish coffee whatsoever, another friends drink was beyond tart and undrinkable, and another had gum on his chair and got it on his hands and his pants. The front reception lady did nothing but apologized for it. It just seemed like the staff attitude was careless.",no,"<span class=""active"">Awful!</span> <span>They</span> <span class=""active"">cannot</span> <span class=""active"">make</span> <span class=""active"">Irish</span> <span class=""active"">coffee</span> <span>whatsoever,</span> <span>another</span> <span>friends</span> <span>drink</span> <span>was</span> <span class=""active"">beyond</span> <span class=""active"">tart</span> <span class=""active"">and</span> <span class=""active"">undrinkable,</span> <span>and</span> <span>another</span> <span>had</span> <span class=""active"">gum</span> <span class=""active"">on</span> <span class=""active"">his</span> <span class=""active"">chair</span> <span>and</span> <span>got</span> <span>it</span> <span>on</span> <span>his</span> <span>hands</span> <span>and</span> <span>his</span> <span>pants.</span> <span>The</span> <span>front</span> <span>reception</span> <span class=""active"">lady</span> <span class=""active"">did</span> <span class=""active"">nothing</span> <span>but</span> <span>apologized</span> <span>for</span> <span>it.</span> <span>It</span> <span>just</span> <span>seemed</span> <span>like</span> <span>the</span> <span>staff</span> <span class=""active"">attitude</span> <span class=""active"">was</span> <span class=""active"">careless.</span> <span></span>"
0,"Awful! They cannot make Irish coffee whatsoever, another friends drink was beyond tart and undrinkable, and another had gum on his chair and got it on his hands and his pants. The front reception lady did nothing but apologized for it. It just seemed like the staff attitude was careless.",idk,"<span class=""active"">Awful!</span> <span>They</span> <span>cannot</span> <span>make</span> <span>Irish</span> <span>coffee</span> <span>whatsoever,</span> <span>another</span> <span>friends</span> <span>drink</span> <span>was</span> <span>beyond</span> <span>tart</span> <span>and</span> <span>undrinkable,</span> <span>and</span> <span>another</span> <span>had</span> <span>gum</span> <span>on</span> <span>his</span> <span>chair</span> <span>and</span> <span>got</span> <span>it</span> <span>on</span> <span>his</span> <span>hands</span> <span>and</span> <span>his</span> <span>pants.</span> <span>The</span> <span>front</span> <span>reception</span> <span>lady</span> <span>did</span> <span>nothing</span> <span>but</span> <span>apologized</span> <span>for</span> <span>it.</span> <span>It</span> <span>just</span> <span>seemed</span> <span>like</span> <span>the</span> <span class=""active"">staff</span> <span class=""active"">attitude</span> <span class=""active"">was</span> <span class=""active"">careless.</span> <span></span>"
0,"Awful! They cannot make Irish coffee whatsoever, another friends drink was beyond tart and undrinkable, and another had gum on his chair and got it on his hands and his pants. The front reception lady did nothing but apologized for it. It just seemed like the staff attitude was careless.",no,"<span class=""active"">Awful!</span> <span>They</span> <span class=""active"">cannot</span> <span class=""active"">make</span> <span class=""active"">Irish</span> <span class=""active"">coffee</span> <span class=""active"">whatsoever,</span> <span>another</span> <span class=""active"">friends</span> <span class=""active"">drink</span> <span>was</span> <span class=""active"">beyond</span> <span class=""active"">tart</span> <span class=""active"">and</span> <span class=""active"">undrinkable,</span> <span>and</span> <span class=""active"">another</span> <span class=""active"">had</span> <span class=""active"">gum</span> <span class=""active"">on</span> <span class=""active"">his</span> <span class=""active"">chair</span> <span>and</span> <span class=""active"">got</span> <span class=""active"">it</span> <span class=""active"">on</span> <span class=""active"">his</span> <span class=""active"">hands</span> <span class=""active"">and</span> <span>his</span> <span class=""active"">pants.</span> <span>The</span> <span>front</span> <span>reception</span> <span>lady</span> <span class=""active"">did</span> <span class=""active"">nothing</span> <span class=""active"">but</span> <span class=""active"">apologized</span> <span>for</span> <span>it.</span> <span>It</span> <span>just</span> <span>seemed</span> <span>like</span> <span>the</span> <span class=""active"">staff</span> <span class=""active"">attitude</span> <span>was</span> <span class=""active"">careless.</span> <span></span>"
1,"Great place!!. Food was delicious and the service was wonderful. I love it when the owner of a restaurant comes out and speaks to there costumer, he filled us in on the place and the food and how it came to be. very nice guy!.. we'll definitely be coming back!!!..",yes,"<span class=""active"">Great</span> <span>place!!.</span> <span>Food</span> <span>was</span> <span class=""active"">delicious</span> <span>and</span> <span>the</span> <span>service</span> <span>was</span> <span class=""active"">wonderful.</span> <span>I</span> <span class=""active"">love</span> <span>it</span> <span>when</span> <span>the</span> <span>owner</span> <span>of</span> <span>a</span> <span>restaurant</span> <span>comes</span> <span>out</span> <span>and</span> <span>speaks</span> <span>to</span> <span>there</span> <span>costumer,</span> <span>he</span> <span>filled</span> <span>us</span> <span>in</span> <span>on</span> <span>the</span> <span>place</span> <span>and</span> <span>the</span> <span>food</span> <span>and</span> <span>how</span> <span>it</span> <span>came</span> <span>to</span> <span>be.</span> <span>very</span> <span class=""active"">nice</span> <span>guy!..</span> <span>we'll</span> <span>definitely</span> <span>be</span> <span>coming</span> <span>back!!!..</span> <span></span>"
1,"Great place!!. Food was delicious and the service was wonderful. I love it when the owner of a restaurant comes out and speaks to there costumer, he filled us in on the place and the food and how it came to be. very nice guy!.. we'll definitely be coming back!!!..",yes,"<span class=""active"">Great</span> <span>place!!.</span> <span>Food</span> <span>was</span> <span class=""active"">delicious</span> <span>and</span> <span>the</span> <span>service</span> <span>was</span> <span class=""active"">wonderful.</span> <span>I</span> <span>love</span> <span>it</span> <span>when</span> <span>the</span> <span>owner</span> <span>of</span> <span>a</span> <span>restaurant</span> <span>comes</span> <span>out</span> <span>and</span> <span>speaks</span> <span>to</span> <span>there</span> <span>costumer,</span> <span>he</span> <span>filled</span> <span>us</span> <span>in</span> <span>on</span> <span>the</span> <span>place</span> <span>and</span> <span>the</span> <span>food</span> <span>and</span> <span>how</span> <span>it</span> <span>came</span> <span>to</span> <span>be.</span> <span>very</span> <span class=""active"">nice</span> <span>guy!..</span> <span>we'll</span> <span>definitely</span> <span>be</span> <span>coming</span> <span>back!!!..</span> <span></span>"
1,"Great place!!. Food was delicious and the service was wonderful. I love it when the owner of a restaurant comes out and speaks to there costumer, he filled us in on the place and the food and how it came to be. very nice guy!.. we'll definitely be coming back!!!..",yes,"<span class=""active"">Great</span> <span>place!!.</span> <span>Food</span> <span>was</span> <span class=""active"">delicious</span> <span>and</span> <span>the</span> <span>service</span> <span>was</span> <span class=""active"">wonderful.</span> <span>I</span> <span>love</span> <span>it</span> <span>when</span> <span>the</span> <span>owner</span> <span>of</span> <span>a</span> <span>restaurant</span> <span>comes</span> <span>out</span> <span>and</span> <span>speaks</span> <span>to</span> <span>there</span> <span>costumer,</span> <span>he</span> <span>filled</span> <span>us</span> <span>in</span> <span>on</span> <span>the</span> <span>place</span> <span>and</span> <span>the</span> <span>food</span> <span>and</span> <span>how</span> <span>it</span> <span>came</span> <span>to</span> <span>be.</span> <span>very</span> <span class=""active"">nice</span> <span>guy!..</span> <span>we'll</span> <span>definitely</span> <span>be</span> <span class=""active"">coming</span> <span class=""active"">back!!!..</span> <span></span>"
0,Slowest Panda Express I have ever been to! I go there atleast 3 times a month and it's the closest one to my house. I'm there for about 30-45 minutes each time just to get food to go. Half the time the cashier has no idea what they are doing.,no,"<span class=""active"">Slowest</span> <span class=""active"">Panda</span> <span class=""active"">Express</span> <span>I</span> <span>have</span> <span>ever</span> <span>been</span> <span>to!</span> <span>I</span> <span>go</span> <span>there</span> <span>atleast</span> <span>3</span> <span>times</span> <span>a</span> <span>month</span> <span>and</span> <span>it's</span> <span>the</span> <span>closest</span> <span>one</span> <span>to</span> <span>my</span> <span>house.</span> <span class=""active"">I'm</span> <span class=""active"">there</span> <span>for</span> <span class=""active"">about</span> <span class=""active"">30-45</span> <span class=""active"">minutes</span> <span class=""active"">each</span> <span class=""active"">time</span> <span>just</span> <span>to</span> <span>get</span> <span>food</span> <span>to</span> <span>go.</span> <span class=""active"">Half</span> <span class=""active"">the</span> <span class=""active"">time</span> <span>the</span> <span class=""active"">cashier</span> <span>has</span> <span class=""active"">no</span> <span class=""active"">idea</span> <span class=""active"">what</span> <span class=""active"">they</span> <span>are</span> <span class=""active"">doing.</span> <span></span>"
0,Slowest Panda Express I have ever been to! I go there atleast 3 times a month and it's the closest one to my house. I'm there for about 30-45 minutes each time just to get food to go. Half the time the cashier has no idea what they are doing.,no,"<span class=""active"">Slowest</span> <span class=""active"">Panda</span> <span class=""active"">Express</span> <span>I</span> <span>have</span> <span>ever</span> <span>been</span> <span>to!</span> <span>I</span> <span>go</span> <span>there</span> <span>atleast</span> <span>3</span> <span>times</span> <span>a</span> <span>month</span> <span>and</span> <span>it's</span> <span>the</span> <span>closest</span> <span>one</span> <span>to</span> <span>my</span> <span>house.</span> <span class=""active"">I'm</span> <span class=""active"">there</span> <span class=""active"">for</span> <span class=""active"">about</span> <span class=""active"">30-45</span> <span class=""active"">minutes</span> <span class=""active"">each</span> <span class=""active"">time</span> <span class=""active"">just</span> <span class=""active"">to</span> <span class=""active"">get</span> <span class=""active"">food</span> <span class=""active"">to</span> <span class=""active"">go.</span> <span>Half</span> <span>the</span> <span>time</span> <span>the</span> <span class=""active"">cashier</span> <span class=""active"">has</span> <span class=""active"">no</span> <span class=""active"">idea</span> <span class=""active"">what</span> <span class=""active"">they</span> <span class=""active"">are</span> <span class=""active"">doing.</span> <span></span>"
0,Slowest Panda Express I have ever been to! I go there atleast 3 times a month and it's the closest one to my house. I'm there for about 30-45 minutes each time just to get food to go. Half the time the cashier has no idea what they are doing.,no,"<span>Slowest</span> <span>Panda</span> <span>Express</span> <span>I</span> <span>have</span> <span class=""active"">ever</span> <span>been</span> <span>to!</span> <span>I</span> <span class=""active"">go</span> <span>there</span> <span>atleast</span> <span>3</span> <span>times</span> <span>a</span> <span>month</span> <span>and</span> <span>it's</span> <span>the</span> <span>closest</span> <span>one</span> <span>to</span> <span>my</span> <span>house.</span> <span>I'm</span> <span>there</span> <span>for</span> <span>about</span> <span>30-45</span> <span>minutes</span> <span>each</span> <span>time</span> <span>just</span> <span>to</span> <span class=""active"">get</span> <span>food</span> <span>to</span> <span>go.</span> <span>Half</span> <span>the</span> <span>time</span> <span>the</span> <span>cashier</span> <span>has</span> <span class=""active"">no</span> <span class=""active"">idea</span> <span>what</span> <span>they</span> <span>are</span> <span>doing.</span> <span></span>"
0,The chicken has fallen off! No flavor but was nicely presented. The gizzards were ok fried a little soft. The tea and potato salad was everything. The wait time wasn't bad at all. The pricing is cool but I'd be okay to visit the city and not eat here again.,no,"<span>The</span> <span>chicken</span> <span>has</span> <span class=""active"">fallen</span> <span class=""active"">off!</span> <span>No</span> <span>flavor</span> <span>but</span> <span>was</span> <span>nicely</span> <span>presented.</span> <span>The</span> <span>gizzards</span> <span>were</span> <span>ok</span> <span>fried</span> <span>a</span> <span>little</span> <span>soft.</span> <span>The</span> <span>tea</span> <span>and</span> <span>potato</span> <span>salad</span> <span>was</span> <span>everything.</span> <span>The</span> <span>wait</span> <span>time</span> <span>wasn't</span> <span>bad</span> <span>at</span> <span>all.</span> <span>The</span> <span>pricing</span> <span>is</span> <span>cool</span> <span>but</span> <span>I'd</span> <span>be</span> <span>okay</span> <span>to</span> <span>visit</span> <span>the</span> <span>city</span> <span>and</span> <span class=""active"">not</span> <span>eat</span> <span>here</span> <span>again.</span> <span></span>"
0,The chicken has fallen off! No flavor but was nicely presented. The gizzards were ok fried a little soft. The tea and potato salad was everything. The wait time wasn't bad at all. The pricing is cool but I'd be okay to visit the city and not eat here again.,yes,"<span>The</span> <span>chicken</span> <span>has</span> <span>fallen</span> <span>off!</span> <span>No</span> <span>flavor</span> <span>but</span> <span>was</span> <span class=""active"">nicely</span> <span class=""active"">presented.</span> <span>The</span> <span>gizzards</span> <span>were</span> <span>ok</span> <span>fried</span> <span>a</span> <span>little</span> <span>soft.</span> <span>The</span> <span>tea</span> <span>and</span> <span class=""active"">potato</span> <span class=""active"">salad</span> <span class=""active"">was</span> <span class=""active"">everything.</span> <span>The</span> <span>wait</span> <span>time</span> <span>wasn't</span> <span>bad</span> <span>at</span> <span>all.</span> <span>The</span> <span class=""active"">pricing</span> <span class=""active"">is</span> <span class=""active"">cool</span> <span>but</span> <span>I'd</span> <span>be</span> <span>okay</span> <span>to</span> <span>visit</span> <span>the</span> <span>city</span> <span>and</span> <span>not</span> <span>eat</span> <span>here</span> <span>again.</span> <span></span>"
0,The chicken has fallen off! No flavor but was nicely presented. The gizzards were ok fried a little soft. The tea and potato salad was everything. The wait time wasn't bad at all. The pricing is cool but I'd be okay to visit the city and not eat here again.,yes,"<span>The</span> <span>chicken</span> <span>has</span> <span>fallen</span> <span>off!</span> <span>No</span> <span>flavor</span> <span>but</span> <span>was</span> <span class=""active"">nicely</span> <span class=""active"">presented.</span> <span>The</span> <span>gizzards</span> <span>were</span> <span class=""active"">ok</span> <span>fried</span> <span>a</span> <span>little</span> <span>soft.</span> <span>The</span> <span>tea</span> <span>and</span> <span>potato</span> <span>salad</span> <span>was</span> <span>everything.</span> <span>The</span> <span>wait</span> <span>time</span> <span>wasn't</span> <span>bad</span> <span>at</span> <span>all.</span> <span>The</span> <span>pricing</span> <span>is</span> <span class=""active"">cool</span> <span>but</span> <span>I'd</span> <span>be</span> <span>okay</span> <span>to</span> <span>visit</span> <span>the</span> <span>city</span> <span>and</span> <span>not</span> <span>eat</span> <span>here</span> <span>again.</span> <span></span>"
1,"I seriously love this place! Best Pancakes! I have been waiting to come back from Wisconsin just to eat here again! I love their Mimosas, and the staff is always super nice! I haven't had a bad experience yet! Give it a try! They give you a ton of food!",yes,"<span>I</span> <span>seriously</span> <span class=""active"">love</span> <span class=""active"">this</span> <span class=""active"">place!</span> <span class=""active"">Best</span> <span class=""active"">Pancakes!</span> <span>I</span> <span>have</span> <span>been</span> <span>waiting</span> <span>to</span> <span>come</span> <span>back</span> <span>from</span> <span>Wisconsin</span> <span>just</span> <span>to</span> <span>eat</span> <span>here</span> <span>again!</span> <span>I</span> <span class=""active"">love</span> <span>their</span> <span>Mimosas,</span> <span>and</span> <span>the</span> <span>staff</span> <span>is</span> <span>always</span> <span class=""active"">super</span> <span class=""active"">nice!</span> <span>I</span> <span>haven't</span> <span>had</span> <span>a</span> <span>bad</span> <span>experience</span> <span>yet!</span> <span>Give</span> <span>it</span> <span>a</span> <span>try!</span> <span>They</span> <span>give</span> <span>you</span> <span>a</span> <span>ton</span> <span>of</span> <span>food!</span> <span></span>"
1,"I seriously love this place! Best Pancakes! I have been waiting to come back from Wisconsin just to eat here again! I love their Mimosas, and the staff is always super nice! I haven't had a bad experience yet! Give it a try! They give you a ton of food!",yes,"<span>I</span> <span>seriously</span> <span class=""active"">love</span> <span class=""active"">this</span> <span class=""active"">place!</span> <span class=""active"">Best</span> <span class=""active"">Pancakes!</span> <span>I</span> <span class=""active"">have</span> <span class=""active"">been</span> <span class=""active"">waiting</span> <span>to</span> <span class=""active"">come</span> <span class=""active"">back</span> <span>from</span> <span>Wisconsin</span> <span class=""active"">just</span> <span class=""active"">to</span> <span class=""active"">eat</span> <span class=""active"">here</span> <span class=""active"">again!</span> <span>I</span> <span class=""active"">love</span> <span class=""active"">their</span> <span class=""active"">Mimosas,</span> <span>and</span> <span>the</span> <span class=""active"">staff</span> <span class=""active"">is</span> <span class=""active"">always</span> <span class=""active"">super</span> <span class=""active"">nice!</span> <span>I</span> <span class=""active"">haven't</span> <span class=""active"">had</span> <span>a</span> <span class=""active"">bad</span> <span class=""active"">experience</span> <span>yet!</span> <span class=""active"">Give</span> <span class=""active"">it</span> <span class=""active"">a</span> <span class=""active"">try!</span> <span class=""active"">They</span> <span class=""active"">give</span> <span class=""active"">you</span> <span>a</span> <span class=""active"">ton</span> <span class=""active"">of</span> <span class=""active"">food!</span> <span></span>"
1,"I seriously love this place! Best Pancakes! I have been waiting to come back from Wisconsin just to eat here again! I love their Mimosas, and the staff is always super nice! I haven't had a bad experience yet! Give it a try! They give you a ton of food!",yes,"<span>I</span> <span>seriously</span> <span class=""active"">love</span> <span>this</span> <span>place!</span> <span class=""active"">Best</span> <span>Pancakes!</span> <span>I</span> <span>have</span> <span>been</span> <span>waiting</span> <span>to</span> <span>come</span> <span>back</span> <span>from</span> <span>Wisconsin</span> <span>just</span> <span>to</span> <span>eat</span> <span>here</span> <span>again!</span> <span>I</span> <span class=""active"">love</span> <span>their</span> <span>Mimosas,</span> <span>and</span> <span>the</span> <span>staff</span> <span>is</span> <span>always</span> <span>super</span> <span class=""active"">nice!</span> <span>I</span> <span>haven't</span> <span>had</span> <span>a</span> <span>bad</span> <span>experience</span> <span>yet!</span> <span>Give</span> <span>it</span> <span>a</span> <span>try!</span> <span>They</span> <span>give</span> <span>you</span> <span>a</span> <span>ton</span> <span>of</span> <span>food!</span> <span></span>"
1,"Went here with local during the Superbowl. THE BEST BBQ EVER!! Im talking in the USA people! I am a BBQ connoisseur(OH, GA, NY, CA, WA, CO, MI, MT, HI)  and this place is the BOMB! I will be planning my next trip to AZ with this place in mind!",yes,"<span>Went</span> <span>here</span> <span>with</span> <span>local</span> <span>during</span> <span>the</span> <span>Superbowl.</span> <span class=""active"">THE</span> <span class=""active"">BEST</span> <span class=""active"">BBQ</span> <span class=""active"">EVER!!</span> <span>Im</span> <span>talking</span> <span>in</span> <span>the</span> <span>USA</span> <span>people!</span> <span>I</span> <span>am</span> <span>a</span> <span>BBQ</span> <span>connoisseur(OH,</span> <span>GA,</span> <span>NY,</span> <span>CA,</span> <span>WA,</span> <span>CO,</span> <span>MI,</span> <span>MT,</span> <span>HI)</span> <span>and</span> <span class=""active"">this</span> <span class=""active"">place</span> <span class=""active"">is</span> <span class=""active"">the</span> <span class=""active"">BOMB!</span> <span>I</span> <span>will</span> <span>be</span> <span>planning</span> <span>my</span> <span>next</span> <span>trip</span> <span>to</span> <span>AZ</span> <span>with</span> <span>this</span> <span>place</span> <span>in</span> <span>mind!</span> <span></span>"
1,"Went here with local during the Superbowl. THE BEST BBQ EVER!! Im talking in the USA people! I am a BBQ connoisseur(OH, GA, NY, CA, WA, CO, MI, MT, HI)  and this place is the BOMB! I will be planning my next trip to AZ with this place in mind!",yes,"<span>Went</span> <span>here</span> <span>with</span> <span>local</span> <span>during</span> <span>the</span> <span>Superbowl.</span> <span class=""active"">THE</span> <span class=""active"">BEST</span> <span class=""active"">BBQ</span> <span class=""active"">EVER!!</span> <span>Im</span> <span>talking</span> <span>in</span> <span>the</span> <span>USA</span> <span>people!</span> <span>I</span> <span>am</span> <span>a</span> <span>BBQ</span> <span>connoisseur(OH,</span> <span>GA,</span> <span>NY,</span> <span>CA,</span> <span>WA,</span> <span>CO,</span> <span>MI,</span> <span>MT,</span> <span>HI)</span> <span>and</span> <span class=""active"">this</span> <span class=""active"">place</span> <span class=""active"">is</span> <span class=""active"">the</span> <span class=""active"">BOMB!</span> <span>I</span> <span>will</span> <span>be</span> <span>planning</span> <span>my</span> <span>next</span> <span>trip</span> <span>to</span> <span>AZ</span> <span>with</span> <span>this</span> <span>place</span> <span>in</span> <span>mind!</span> <span></span>"
0,Slow horrible service literally waited for over and HOUR for food and by the time we got our pizzas we scarfed it down and didn't care how bland and tasteless it was. But I hear the margaritas are to die for so I guess they have that going for them.,no,"<span>Slow</span> <span class=""active"">horrible</span> <span class=""active"">service</span> <span>literally</span> <span>waited</span> <span>for</span> <span>over</span> <span>and</span> <span>HOUR</span> <span>for</span> <span>food</span> <span>and</span> <span>by</span> <span>the</span> <span>time</span> <span>we</span> <span>got</span> <span>our</span> <span>pizzas</span> <span>we</span> <span>scarfed</span> <span>it</span> <span>down</span> <span>and</span> <span>didn't</span> <span>care</span> <span>how</span> <span>bland</span> <span>and</span> <span class=""active"">tasteless</span> <span>it</span> <span>was.</span> <span>But</span> <span>I</span> <span>hear</span> <span>the</span> <span>margaritas</span> <span>are</span> <span>to</span> <span>die</span> <span>for</span> <span>so</span> <span>I</span> <span>guess</span> <span>they</span> <span>have</span> <span>that</span> <span>going</span> <span>for</span> <span>them.</span> <span></span>"
