Input.label,Input.text,Answer.Q1Answer,Answer.html_output
0,"Very poor service and bland food. 

My visit was actually in May, 2 months ago. When I walked by it today, I realized that in my mind it now defined a two-star restaurant in my mind. A one-star review is reserved for a restaurant visit that results in  food poisoning.",no,"<span>Very</span> <span class=""active"">poor</span> <span>service</span> <span>and</span> <span class=""active"">bland</span> <span>food.</span> <span>My</span> <span>visit</span> <span>was</span> <span>actually</span> <span>in</span> <span>May,</span> <span>2</span> <span>months</span> <span>ago.</span> <span>When</span> <span>I</span> <span>walked</span> <span>by</span> <span>it</span> <span>today,</span> <span>I</span> <span>realized</span> <span>that</span> <span>in</span> <span>my</span> <span>mind</span> <span>it</span> <span>now</span> <span>defined</span> <span>a</span> <span>two-star</span> <span>restaurant</span> <span>in</span> <span>my</span> <span>mind.</span> <span>A</span> <span>one-star</span> <span>review</span> <span>is</span> <span>reserved</span> <span>for</span> <span>a</span> <span>restaurant</span> <span>visit</span> <span>that</span> <span>results</span> <span>in</span> <span>food</span> <span>poisoning.</span> <span></span>"
0,"Very poor service and bland food. 

My visit was actually in May, 2 months ago. When I walked by it today, I realized that in my mind it now defined a two-star restaurant in my mind. A one-star review is reserved for a restaurant visit that results in  food poisoning.",no,"<span>Very</span> <span class=""active"">poor</span> <span class=""active"">service</span> <span>and</span> <span class=""active"">bland</span> <span class=""active"">food.</span> <span>My</span> <span>visit</span> <span>was</span> <span>actually</span> <span>in</span> <span>May,</span> <span>2</span> <span>months</span> <span>ago.</span> <span>When</span> <span>I</span> <span>walked</span> <span>by</span> <span>it</span> <span>today,</span> <span>I</span> <span>realized</span> <span>that</span> <span>in</span> <span>my</span> <span>mind</span> <span>it</span> <span>now</span> <span>defined</span> <span>a</span> <span>two-star</span> <span>restaurant</span> <span>in</span> <span>my</span> <span>mind.</span> <span>A</span> <span>one-star</span> <span>review</span> <span>is</span> <span>reserved</span> <span>for</span> <span>a</span> <span>restaurant</span> <span>visit</span> <span>that</span> <span>results</span> <span>in</span> <span>food</span> <span>poisoning.</span> <span></span>"
0,"Very poor service and bland food. 

My visit was actually in May, 2 months ago. When I walked by it today, I realized that in my mind it now defined a two-star restaurant in my mind. A one-star review is reserved for a restaurant visit that results in  food poisoning.",no,"<span>Very</span> <span class=""active"">poor</span> <span class=""active"">service</span> <span>and</span> <span class=""active"">bland</span> <span class=""active"">food.</span> <span>My</span> <span>visit</span> <span>was</span> <span>actually</span> <span>in</span> <span>May,</span> <span>2</span> <span>months</span> <span>ago.</span> <span>When</span> <span>I</span> <span>walked</span> <span>by</span> <span>it</span> <span>today,</span> <span>I</span> <span>realized</span> <span>that</span> <span>in</span> <span>my</span> <span>mind</span> <span>it</span> <span>now</span> <span>defined</span> <span>a</span> <span>two-star</span> <span>restaurant</span> <span>in</span> <span>my</span> <span>mind.</span> <span>A</span> <span>one-star</span> <span>review</span> <span>is</span> <span>reserved</span> <span>for</span> <span>a</span> <span>restaurant</span> <span>visit</span> <span>that</span> <span>results</span> <span>in</span> <span>food</span> <span>poisoning.</span> <span></span>"
0,"This place is a JOKE!!!  15 dollars for a piece of crap small sandwich that took 20 minutes to get!  Never EVER again!!  If they had a zero rating on Yelp, I'd rate it a negative 10!  Don't waste your valuable time or your hard earned money on this place!!",no,"<span>This</span> <span>place</span> <span>is</span> <span>a</span> <span class=""active"">JOKE!!!</span> <span>15</span> <span>dollars</span> <span>for</span> <span>a</span> <span>piece</span> <span>of</span> <span class=""active"">crap</span> <span>small</span> <span>sandwich</span> <span>that</span> <span>took</span> <span>20</span> <span>minutes</span> <span>to</span> <span>get!</span> <span class=""active"">Never</span> <span>EVER</span> <span>again!!</span> <span>If</span> <span>they</span> <span>had</span> <span>a</span> <span class=""active"">zero</span> <span class=""active"">rating</span> <span>on</span> <span>Yelp,</span> <span>I'd</span> <span>rate</span> <span>it</span> <span>a</span> <span class=""active"">negative</span> <span class=""active"">10!</span> <span class=""active"">Don't</span> <span class=""active"">waste</span> <span>your</span> <span>valuable</span> <span>time</span> <span>or</span> <span>your</span> <span>hard</span> <span>earned</span> <span>money</span> <span>on</span> <span>this</span> <span>place!!</span> <span></span>"
0,"This place is a JOKE!!!  15 dollars for a piece of crap small sandwich that took 20 minutes to get!  Never EVER again!!  If they had a zero rating on Yelp, I'd rate it a negative 10!  Don't waste your valuable time or your hard earned money on this place!!",no,"<span>This</span> <span>place</span> <span>is</span> <span class=""active"">a</span> <span class=""active"">JOKE!!!</span> <span class=""active"">15</span> <span class=""active"">dollars</span> <span class=""active"">for</span> <span>a</span> <span class=""active"">piece</span> <span class=""active"">of</span> <span class=""active"">crap</span> <span class=""active"">small</span> <span class=""active"">sandwich</span> <span class=""active"">that</span> <span class=""active"">took</span> <span class=""active"">20</span> <span class=""active"">minutes</span> <span class=""active"">to</span> <span class=""active"">get!</span> <span class=""active"">Never</span> <span class=""active"">EVER</span> <span class=""active"">again!!</span> <span>If</span> <span>they</span> <span>had</span> <span>a</span> <span class="""">zero</span> <span class="""">rating</span> <span>on</span> <span>Yelp,</span> <span>I'd</span> <span>rate</span> <span>it</span> <span>a</span> <span class=""active"">negative</span> <span class=""active"">10!</span> <span class=""active"">Don't</span> <span class=""active"">waste</span> <span>your</span> <span class=""active"">valuable</span> <span class=""active"">time</span> <span class=""active"">or</span> <span class=""active"">your</span> <span class=""active"">hard</span> <span class=""active"">earned</span> <span class=""active"">money</span> <span>on</span> <span>this</span> <span>place!!</span> <span></span>"
0,"This place is a JOKE!!!  15 dollars for a piece of crap small sandwich that took 20 minutes to get!  Never EVER again!!  If they had a zero rating on Yelp, I'd rate it a negative 10!  Don't waste your valuable time or your hard earned money on this place!!",no,"<span>This</span> <span>place</span> <span>is</span> <span class=""active"">a</span> <span class=""active"">JOKE!!!</span> <span class=""active"">15</span> <span class=""active"">dollars</span> <span>for</span> <span>a</span> <span class=""active"">piece</span> <span>of</span> <span class=""active"">crap</span> <span class=""active"">small</span> <span class=""active"">sandwich</span> <span>that</span> <span>took</span> <span class=""active"">20</span> <span class=""active"">minutes</span> <span class=""active"">to</span> <span class=""active"">get!</span> <span class=""active"">Never</span> <span class=""active"">EVER</span> <span class=""active"">again!!</span> <span>If</span> <span>they</span> <span>had</span> <span>a</span> <span class=""active"">zero</span> <span class=""active"">rating</span> <span>on</span> <span class=""active"">Yelp,</span> <span>I'd</span> <span class=""active"">rate</span> <span>it</span> <span>a</span> <span class=""active"">negative</span> <span class=""active"">10!</span> <span class=""active"">Don't</span> <span class=""active"">waste</span> <span class=""active"">your</span> <span class=""active"">valuable</span> <span class=""active"">time</span> <span>or</span> <span>your</span> <span class=""active"">hard</span> <span class=""active"">earned</span> <span class=""active"">money</span> <span>on</span> <span>this</span> <span>place!!</span> <span></span>"
0,Would have liked to eat here but somehow although there is over half the bottom restaurant empty and the people in front of us were seated immediately. They told us 20min wait. Not a good way to show you are prepared for patrons wanting to eat. We left of course.,no,"<span>Would</span> <span>have</span> <span>liked</span> <span>to</span> <span>eat</span> <span>here</span> <span>but</span> <span>somehow</span> <span>although</span> <span>there</span> <span>is</span> <span>over</span> <span>half</span> <span>the</span> <span>bottom</span> <span>restaurant</span> <span>empty</span> <span>and</span> <span>the</span> <span class=""active"">people</span> <span class=""active"">in</span> <span class=""active"">front</span> <span>of</span> <span class=""active"">us</span> <span class=""active"">were</span> <span class=""active"">seated</span> <span class=""active"">immediately.</span> <span>They</span> <span class=""active"">told</span> <span class=""active"">us</span> <span class=""active"">20min</span> <span class=""active"">wait.</span> <span class=""active"">Not</span> <span>a</span> <span class=""active"">good</span> <span class=""active"">way</span> <span>to</span> <span class=""active"">show</span> <span class=""active"">you</span> <span class=""active"">are</span> <span class=""active"">prepared</span> <span class=""active"">for</span> <span class=""active"">patrons</span> <span>wanting</span> <span>to</span> <span>eat.</span> <span class=""active"">We</span> <span class=""active"">left</span> <span class=""active"">of</span> <span class=""active"">course.</span> <span></span>"
0,Would have liked to eat here but somehow although there is over half the bottom restaurant empty and the people in front of us were seated immediately. They told us 20min wait. Not a good way to show you are prepared for patrons wanting to eat. We left of course.,no,"<span>Would</span> <span>have</span> <span>liked</span> <span>to</span> <span>eat</span> <span>here</span> <span>but</span> <span>somehow</span> <span>although</span> <span>there</span> <span>is</span> <span>over</span> <span>half</span> <span>the</span> <span>bottom</span> <span>restaurant</span> <span>empty</span> <span>and</span> <span>the</span> <span>people</span> <span>in</span> <span>front</span> <span>of</span> <span>us</span> <span>were</span> <span>seated</span> <span>immediately.</span> <span>They</span> <span>told</span> <span>us</span> <span class=""active"">20min</span> <span class=""active"">wait.</span> <span>Not</span> <span>a</span> <span>good</span> <span>way</span> <span>to</span> <span>show</span> <span>you</span> <span>are</span> <span>prepared</span> <span>for</span> <span>patrons</span> <span>wanting</span> <span>to</span> <span>eat.</span> <span>We</span> <span>left</span> <span>of</span> <span>course.</span> <span></span>"
0,Would have liked to eat here but somehow although there is over half the bottom restaurant empty and the people in front of us were seated immediately. They told us 20min wait. Not a good way to show you are prepared for patrons wanting to eat. We left of course.,no,"<span>Would</span> <span>have</span> <span>liked</span> <span>to</span> <span>eat</span> <span>here</span> <span>but</span> <span>somehow</span> <span>although</span> <span>there</span> <span>is</span> <span class=""active"">over</span> <span class=""active"">half</span> <span>the</span> <span class="""">bottom</span> <span class=""active"">restaurant</span> <span class=""active"">empty</span> <span>and</span> <span>the</span> <span class=""active"">people</span> <span class=""active"">in</span> <span class=""active"">front</span> <span class=""active"">of</span> <span class=""active"">us</span> <span class=""active"">were</span> <span class=""active"">seated</span> <span class=""active"">immediately.</span> <span class=""active"">They</span> <span class=""active"">told</span> <span class=""active"">us</span> <span class=""active"">20min</span> <span class=""active"">wait.</span> <span>Not</span> <span>a</span> <span>good</span> <span>way</span> <span>to</span> <span>show</span> <span>you</span> <span>are</span> <span>prepared</span> <span>for</span> <span>patrons</span> <span>wanting</span> <span>to</span> <span>eat.</span> <span class=""active"">We</span> <span class=""active"">left</span> <span>of</span> <span>course.</span> <span></span>"
1,"This place has amazing sushi! The price of everything is much cheaper than any big chain of sushi companies. The inside of Tomo is really nice and dark. Perfect place to bring a date on a budget and she won't even know its cheap. 

Food 5/5
Location 5/5
Price 5/5",yes,"<span>This</span> <span class=""active"">place</span> <span class=""active"">has</span> <span class=""active"">amazing</span> <span class=""active"">sushi!</span> <span>The</span> <span>price</span> <span>of</span> <span class=""active"">everything</span> <span class=""active"">is</span> <span class=""active"">much</span> <span class=""active"">cheaper</span> <span>than</span> <span>any</span> <span>big</span> <span>chain</span> <span>of</span> <span>sushi</span> <span>companies.</span> <span>The</span> <span class=""active"">inside</span> <span>of</span> <span class=""active"">Tomo</span> <span class=""active"">is</span> <span class=""active"">really</span> <span class=""active"">nice</span> <span class=""active"">and</span> <span class=""active"">dark.</span> <span class=""active"">Perfect</span> <span class=""active"">place</span> <span>to</span> <span class=""active"">bring</span> <span class=""active"">a</span> <span class=""active"">date</span> <span class=""active"">on</span> <span class=""active"">a</span> <span class=""active"">budget</span> <span>and</span> <span class="""">she</span> <span class="""">won't</span> <span>even</span> <span>know</span> <span>its</span> <span>cheap.</span> <span class=""active"">Food</span> <span class=""active"">5/5</span> <span class=""active"">Location</span> <span class=""active"">5/5</span> <span class=""active"">Price</span> <span class=""active"">5/5</span> <span></span>"
1,"This place has amazing sushi! The price of everything is much cheaper than any big chain of sushi companies. The inside of Tomo is really nice and dark. Perfect place to bring a date on a budget and she won't even know its cheap. 

Food 5/5
Location 5/5
Price 5/5",yes,"<span class=""active"">This</span> <span class=""active"">place</span> <span class=""active"">has</span> <span class=""active"">amazing</span> <span class=""active"">sushi!</span> <span>The</span> <span>price</span> <span>of</span> <span>everything</span> <span>is</span> <span class=""active"">much</span> <span class=""active"">cheaper</span> <span class=""active"">than</span> <span class=""active"">any</span> <span class=""active"">big</span> <span class=""active"">chain</span> <span class=""active"">of</span> <span class=""active"">sushi</span> <span class=""active"">companies.</span> <span>The</span> <span>inside</span> <span>of</span> <span>Tomo</span> <span>is</span> <span>really</span> <span>nice</span> <span>and</span> <span>dark.</span> <span class=""active"">Perfect</span> <span class=""active"">place</span> <span>to</span> <span>bring</span> <span>a</span> <span>date</span> <span>on</span> <span>a</span> <span class="""">budget</span> <span>and</span> <span>she</span> <span>won't</span> <span>even</span> <span>know</span> <span>its</span> <span>cheap.</span> <span class=""active"">Food</span> <span class=""active"">5/5</span> <span class=""active"">Location</span> <span class=""active"">5/5</span> <span class=""active"">Price</span> <span class=""active"">5/5</span> <span></span>"
1,"This place has amazing sushi! The price of everything is much cheaper than any big chain of sushi companies. The inside of Tomo is really nice and dark. Perfect place to bring a date on a budget and she won't even know its cheap. 

Food 5/5
Location 5/5
Price 5/5",yes,"<span>This</span> <span>place</span> <span>has</span> <span class=""active"">amazing</span> <span>sushi!</span> <span>The</span> <span>price</span> <span>of</span> <span>everything</span> <span>is</span> <span>much</span> <span class=""active"">cheaper</span> <span>than</span> <span>any</span> <span>big</span> <span>chain</span> <span>of</span> <span>sushi</span> <span>companies.</span> <span>The</span> <span>inside</span> <span>of</span> <span>Tomo</span> <span>is</span> <span class=""active"">really</span> <span class=""active"">nice</span> <span>and</span> <span>dark.</span> <span class=""active"">Perfect</span> <span>place</span> <span>to</span> <span>bring</span> <span>a</span> <span>date</span> <span>on</span> <span>a</span> <span>budget</span> <span>and</span> <span>she</span> <span>won't</span> <span>even</span> <span>know</span> <span>its</span> <span>cheap.</span> <span class=""active"">Food</span> <span class=""active"">5/5</span> <span class=""active"">Location</span> <span class=""active"">5/5</span> <span class=""active"">Price</span> <span class=""active"">5/5</span> <span></span>"
0,"The tables are always dirty in this location. There was a guy sweeping the floor when he could have been cleaning the tables. The manager should tell his staff to prioritise and take care of tables first. 

The food and coffee is what you'd expect from Tim Hortons, so so.",no,"<span>The</span> <span>tables</span> <span>are</span> <span>always</span> <span class=""active"">dirty</span> <span>in</span> <span>this</span> <span>location.</span> <span>There</span> <span>was</span> <span>a</span> <span>guy</span> <span>sweeping</span> <span>the</span> <span>floor</span> <span>when</span> <span>he</span> <span>could</span> <span>have</span> <span>been</span> <span>cleaning</span> <span>the</span> <span>tables.</span> <span>The</span> <span>manager</span> <span>should</span> <span>tell</span> <span>his</span> <span>staff</span> <span>to</span> <span>prioritise</span> <span>and</span> <span>take</span> <span>care</span> <span>of</span> <span>tables</span> <span>first.</span> <span>The</span> <span>food</span> <span>and</span> <span>coffee</span> <span>is</span> <span>what</span> <span>you'd</span> <span>expect</span> <span>from</span> <span>Tim</span> <span>Hortons,</span> <span>so</span> <span>so.</span> <span></span>"
0,"The tables are always dirty in this location. There was a guy sweeping the floor when he could have been cleaning the tables. The manager should tell his staff to prioritise and take care of tables first. 

The food and coffee is what you'd expect from Tim Hortons, so so.",no,"<span>The</span> <span class=""active"">tables</span> <span>are</span> <span class=""active"">always</span> <span class=""active"">dirty</span> <span>in</span> <span>this</span> <span>location.</span> <span>There</span> <span>was</span> <span>a</span> <span>guy</span> <span>sweeping</span> <span>the</span> <span>floor</span> <span>when</span> <span>he</span> <span>could</span> <span>have</span> <span>been</span> <span>cleaning</span> <span>the</span> <span>tables.</span> <span>The</span> <span class=""active"">manager</span> <span class=""active"">should</span> <span>tell</span> <span>his</span> <span>staff</span> <span>to</span> <span class=""active"">prioritise</span> <span>and</span> <span>take</span> <span>care</span> <span>of</span> <span>tables</span> <span>first.</span> <span>The</span> <span class=""active"">food</span> <span>and</span> <span class=""active"">coffee</span> <span>is</span> <span>what</span> <span>you'd</span> <span>expect</span> <span>from</span> <span>Tim</span> <span>Hortons,</span> <span class=""active"">so</span> <span class=""active"">so.</span> <span></span>"
0,"The tables are always dirty in this location. There was a guy sweeping the floor when he could have been cleaning the tables. The manager should tell his staff to prioritise and take care of tables first. 

The food and coffee is what you'd expect from Tim Hortons, so so.",idk,"<span>The</span> <span>tables</span> <span>are</span> <span class=""active"">always</span> <span class=""active"">dirty</span> <span>in</span> <span>this</span> <span>location.</span> <span>There</span> <span>was</span> <span>a</span> <span>guy</span> <span>sweeping</span> <span>the</span> <span>floor</span> <span>when</span> <span>he</span> <span>could</span> <span>have</span> <span>been</span> <span>cleaning</span> <span>the</span> <span>tables.</span> <span>The</span> <span>manager</span> <span class=""active"">should</span> <span>tell</span> <span>his</span> <span>staff</span> <span>to</span> <span class=""active"">prioritise</span> <span>and</span> <span>take</span> <span>care</span> <span>of</span> <span>tables</span> <span>first.</span> <span>The</span> <span>food</span> <span>and</span> <span>coffee</span> <span>is</span> <span>what</span> <span>you'd</span> <span>expect</span> <span>from</span> <span>Tim</span> <span>Hortons,</span> <span>so</span> <span>so.</span> <span></span>"
1,We treat ourselves to a meal out a few times a month. This is a great choice with authentic Mexican food. Great prices! Good service! Nice size portions! I've had the buffet and regular menu items! Both were great value! Great midweek specials and drink specials! IMA regular there now!,yes,"<span>We</span> <span>treat</span> <span>ourselves</span> <span>to</span> <span>a</span> <span>meal</span> <span>out</span> <span>a</span> <span>few</span> <span>times</span> <span>a</span> <span>month.</span> <span>This</span> <span>is</span> <span>a</span> <span class=""active"">great</span> <span class=""active"">choice</span> <span>with</span> <span class=""active"">authentic</span> <span class="""">Mexican</span> <span>food.</span> <span class=""active"">Great</span> <span class=""active"">prices!</span> <span class=""active"">Good</span> <span class=""active"">service!</span> <span class=""active"">Nice</span> <span class=""active"">size</span> <span class=""active"">portions!</span> <span>I've</span> <span>had</span> <span>the</span> <span>buffet</span> <span>and</span> <span>regular</span> <span>menu</span> <span>items!</span> <span class=""active"">Both</span> <span>were</span> <span class=""active"">great</span> <span class=""active"">value!</span> <span class=""active"">Great</span> <span>midweek</span> <span class=""active"">specials</span> <span>and</span> <span>drink</span> <span>specials!</span> <span>IMA</span> <span class=""active"">regular</span> <span>there</span> <span>now!</span> <span></span>"
1,We treat ourselves to a meal out a few times a month. This is a great choice with authentic Mexican food. Great prices! Good service! Nice size portions! I've had the buffet and regular menu items! Both were great value! Great midweek specials and drink specials! IMA regular there now!,yes,"<span>We</span> <span>treat</span> <span>ourselves</span> <span>to</span> <span>a</span> <span>meal</span> <span>out</span> <span>a</span> <span>few</span> <span>times</span> <span>a</span> <span>month.</span> <span>This</span> <span>is</span> <span>a</span> <span class=""active"">great</span> <span class=""active"">choice</span> <span class=""active"">with</span> <span class=""active"">authentic</span> <span class=""active"">Mexican</span> <span class=""active"">food.</span> <span class=""active"">Great</span> <span class=""active"">prices!</span> <span class=""active"">Good</span> <span class=""active"">service!</span> <span class=""active"">Nice</span> <span class=""active"">size</span> <span class=""active"">portions!</span> <span>I've</span> <span>had</span> <span>the</span> <span class=""active"">buffet</span> <span class=""active"">and</span> <span class=""active"">regular</span> <span class=""active"">menu</span> <span class=""active"">items!</span> <span class=""active"">Both</span> <span class=""active"">were</span> <span class=""active"">great</span> <span class=""active"">value!</span> <span class=""active"">Great</span> <span class=""active"">midweek</span> <span class=""active"">specials</span> <span class=""active"">and</span> <span class=""active"">drink</span> <span class=""active"">specials!</span> <span>IMA</span> <span>regular</span> <span>there</span> <span>now!</span> <span></span>"
1,We treat ourselves to a meal out a few times a month. This is a great choice with authentic Mexican food. Great prices! Good service! Nice size portions! I've had the buffet and regular menu items! Both were great value! Great midweek specials and drink specials! IMA regular there now!,yes,"<span>We</span> <span>treat</span> <span>ourselves</span> <span>to</span> <span>a</span> <span>meal</span> <span>out</span> <span>a</span> <span>few</span> <span>times</span> <span>a</span> <span>month.</span> <span>This</span> <span>is</span> <span>a</span> <span class=""active"">great</span> <span class=""active"">choice</span> <span>with</span> <span class=""active"">authentic</span> <span class=""active"">Mexican</span> <span class=""active"">food.</span> <span class=""active"">Great</span> <span class=""active"">prices!</span> <span class=""active"">Good</span> <span class=""active"">service!</span> <span class=""active"">Nice</span> <span>size</span> <span class=""active"">portions!</span> <span>I've</span> <span>had</span> <span>the</span> <span>buffet</span> <span>and</span> <span>regular</span> <span>menu</span> <span>items!</span> <span>Both</span> <span>were</span> <span class=""active"">great</span> <span class=""active"">value!</span> <span class=""active"">Great</span> <span class=""active"">midweek</span> <span class=""active"">specials</span> <span>and</span> <span class=""active"">drink</span> <span class=""active"">specials!</span> <span class=""active"">IMA</span> <span class=""active"">regular</span> <span>there</span> <span>now!</span> <span></span>"
1,"The staff must me treated right, as it shows through their costumer service. Always friendly and really great with the kids that come in with the families. The hot dogs are always delicious too! I hope the owner reads this, and let's the staff know that their hard work shows!",yes,"<span>The</span> <span class="""">staff</span> <span>must</span> <span>me</span> <span class="""">treated</span> <span class="""">right,</span> <span>as</span> <span>it</span> <span class=""active"">shows</span> <span class=""active"">through</span> <span>their</span> <span class=""active"">costumer</span> <span class=""active"">service.</span> <span class=""active"">Always</span> <span class=""active"">friendly</span> <span>and</span> <span class=""active"">really</span> <span class=""active"">great</span> <span class=""active"">with</span> <span>the</span> <span class=""active"">kids</span> <span>that</span> <span>come</span> <span>in</span> <span>with</span> <span>the</span> <span>families.</span> <span>The</span> <span class=""active"">hot</span> <span class=""active"">dogs</span> <span>are</span> <span>always</span> <span class=""active"">delicious</span> <span>too!</span> <span>I</span> <span class=""active"">hope</span> <span>the</span> <span class=""active"">owner</span> <span class=""active"">reads</span> <span class=""active"">this,</span> <span>and</span> <span>let's</span> <span>the</span> <span>staff</span> <span>know</span> <span>that</span> <span>their</span> <span class=""active"">hard</span> <span class=""active"">work</span> <span class=""active"">shows!</span> <span></span>"
1,"The staff must me treated right, as it shows through their costumer service. Always friendly and really great with the kids that come in with the families. The hot dogs are always delicious too! I hope the owner reads this, and let's the staff know that their hard work shows!",yes,"<span>The</span> <span>staff</span> <span>must</span> <span>me</span> <span>treated</span> <span>right,</span> <span>as</span> <span>it</span> <span>shows</span> <span>through</span> <span>their</span> <span class=""active"">costumer</span> <span class=""active"">service.</span> <span class=""active"">Always</span> <span class=""active"">friendly</span> <span>and</span> <span class=""active"">really</span> <span class=""active"">great</span> <span class=""active"">with</span> <span>the</span> <span class=""active"">kids</span> <span>that</span> <span>come</span> <span>in</span> <span>with</span> <span>the</span> <span>families.</span> <span>The</span> <span class=""active"">hot</span> <span class=""active"">dogs</span> <span class=""active"">are</span> <span>always</span> <span class=""active"">delicious</span> <span>too!</span> <span>I</span> <span>hope</span> <span>the</span> <span>owner</span> <span>reads</span> <span>this,</span> <span>and</span> <span>let's</span> <span>the</span> <span>staff</span> <span>know</span> <span>that</span> <span>their</span> <span>hard</span> <span>work</span> <span>shows!</span> <span></span>"
1,"The staff must me treated right, as it shows through their costumer service. Always friendly and really great with the kids that come in with the families. The hot dogs are always delicious too! I hope the owner reads this, and let's the staff know that their hard work shows!",yes,"<span>The</span> <span>staff</span> <span>must</span> <span>me</span> <span>treated</span> <span>right,</span> <span>as</span> <span>it</span> <span>shows</span> <span>through</span> <span>their</span> <span>costumer</span> <span>service.</span> <span>Always</span> <span class=""active"">friendly</span> <span>and</span> <span>really</span> <span class=""active"">great</span> <span>with</span> <span>the</span> <span>kids</span> <span>that</span> <span>come</span> <span>in</span> <span>with</span> <span>the</span> <span>families.</span> <span>The</span> <span>hot</span> <span>dogs</span> <span>are</span> <span>always</span> <span class=""active"">delicious</span> <span>too!</span> <span>I</span> <span>hope</span> <span>the</span> <span>owner</span> <span>reads</span> <span>this,</span> <span>and</span> <span>let's</span> <span>the</span> <span>staff</span> <span>know</span> <span>that</span> <span>their</span> <span class=""active"">hard</span> <span class=""active"">work</span> <span>shows!</span> <span></span>"
0,"Inconsistent. Sometimes everything is very good; sometimes the food is very salty.....often too salty to eat. If you hit it on a good day and can get a table, there's no telling which you'll get. We stopped going here because the chances of heavy- handed salting isn't worth the money.",no,"<span class=""active"">Inconsistent.</span> <span>Sometimes</span> <span>everything</span> <span>is</span> <span>very</span> <span>good;</span> <span>sometimes</span> <span>the</span> <span>food</span> <span>is</span> <span class=""active"">very</span> <span class=""active"">salty.....often</span> <span class=""active"">too</span> <span class=""active"">salty</span> <span>to</span> <span>eat.</span> <span>If</span> <span>you</span> <span>hit</span> <span>it</span> <span>on</span> <span>a</span> <span>good</span> <span>day</span> <span>and</span> <span>can</span> <span>get</span> <span>a</span> <span>table,</span> <span>there's</span> <span>no</span> <span>telling</span> <span>which</span> <span>you'll</span> <span>get.</span> <span>We</span> <span class=""active"">stopped</span> <span class=""active"">going</span> <span class=""active"">here</span> <span>because</span> <span>the</span> <span>chances</span> <span>of</span> <span>heavy-</span> <span>handed</span> <span>salting</span> <span class=""active"">isn't</span> <span class=""active"">worth</span> <span>the</span> <span class=""active"">money.</span> <span></span>"
0,"Inconsistent. Sometimes everything is very good; sometimes the food is very salty.....often too salty to eat. If you hit it on a good day and can get a table, there's no telling which you'll get. We stopped going here because the chances of heavy- handed salting isn't worth the money.",no,"<span class=""active"">Inconsistent.</span> <span>Sometimes</span> <span>everything</span> <span>is</span> <span>very</span> <span>good;</span> <span class=""active"">sometimes</span> <span>the</span> <span class=""active"">food</span> <span>is</span> <span class=""active"">very</span> <span class=""active"">salty.....often</span> <span>too</span> <span class=""active"">salty</span> <span class=""active"">to</span> <span class=""active"">eat.</span> <span>If</span> <span>you</span> <span>hit</span> <span>it</span> <span>on</span> <span>a</span> <span>good</span> <span>day</span> <span>and</span> <span>can</span> <span>get</span> <span>a</span> <span>table,</span> <span>there's</span> <span class=""active"">no</span> <span class=""active"">telling</span> <span class=""active"">which</span> <span class=""active"">you'll</span> <span class=""active"">get.</span> <span>We</span> <span class=""active"">stopped</span> <span class=""active"">going</span> <span>here</span> <span class=""active"">because</span> <span>the</span> <span>chances</span> <span>of</span> <span class=""active"">heavy-</span> <span class=""active"">handed</span> <span class=""active"">salting</span> <span class=""active"">isn't</span> <span class=""active"">worth</span> <span>the</span> <span class=""active"">money.</span> <span></span>"
0,"Inconsistent. Sometimes everything is very good; sometimes the food is very salty.....often too salty to eat. If you hit it on a good day and can get a table, there's no telling which you'll get. We stopped going here because the chances of heavy- handed salting isn't worth the money.",no,"<span>Inconsistent.</span> <span>Sometimes</span> <span>everything</span> <span>is</span> <span>very</span> <span>good;</span> <span>sometimes</span> <span>the</span> <span class=""active"">food</span> <span class=""active"">is</span> <span class=""active"">very</span> <span class=""active"">salty.....often</span> <span class=""active"">too</span> <span class=""active"">salty</span> <span class=""active"">to</span> <span class=""active"">eat.</span> <span>If</span> <span>you</span> <span>hit</span> <span>it</span> <span>on</span> <span>a</span> <span>good</span> <span>day</span> <span>and</span> <span>can</span> <span>get</span> <span>a</span> <span>table,</span> <span>there's</span> <span>no</span> <span>telling</span> <span>which</span> <span>you'll</span> <span>get.</span> <span>We</span> <span class=""active"">stopped</span> <span class=""active"">going</span> <span class=""active"">here</span> <span class=""active"">because</span> <span>the</span> <span class=""active"">chances</span> <span class=""active"">of</span> <span class=""active"">heavy-</span> <span class=""active"">handed</span> <span class=""active"">salting</span> <span class=""active"">isn't</span> <span class=""active"">worth</span> <span class=""active"">the</span> <span class=""active"">money.</span> <span></span>"
