Input.label,Input.text,Answer.Q1Answer,Answer.html_output
1,"I normally don't write reviews however I absolutely love this place! I had lunch with a friend there and ordered the honey BBQ strips, you can taste the freshness of the chicken! I went back two days later and they recognized me from the other day. Good place to enjoy great food at a decent price.",yes,"<span>I</span> <span>normally</span> <span>don't</span> <span>write</span> <span>reviews</span> <span>however</span> <span>I</span> <span class=""active"">absolutely</span> <span class=""active"">love</span> <span class=""active"">this</span> <span class=""active"">place!</span> <span>I</span> <span>had</span> <span>lunch</span> <span>with</span> <span>a</span> <span>friend</span> <span>there</span> <span>and</span> <span>ordered</span> <span>the</span> <span>honey</span> <span>BBQ</span> <span>strips,</span> <span>you</span> <span>can</span> <span>taste</span> <span>the</span> <span>freshness</span> <span>of</span> <span>the</span> <span>chicken!</span> <span>I</span> <span>went</span> <span>back</span> <span>two</span> <span>days</span> <span>later</span> <span>and</span> <span>they</span> <span>recognized</span> <span>me</span> <span>from</span> <span>the</span> <span>other</span> <span>day.</span> <span class=""active"">Good</span> <span class=""active"">place</span> <span class=""active"">to</span> <span class=""active"">enjoy</span> <span class=""active"">great</span> <span class=""active"">food</span> <span class=""active"">at</span> <span class=""active"">a</span> <span class=""active"">decent</span> <span class=""active"">price.</span> <span></span>"
1,"I normally don't write reviews however I absolutely love this place! I had lunch with a friend there and ordered the honey BBQ strips, you can taste the freshness of the chicken! I went back two days later and they recognized me from the other day. Good place to enjoy great food at a decent price.",yes,"<span>I</span> <span>normally</span> <span>don't</span> <span>write</span> <span>reviews</span> <span>however</span> <span>I</span> <span>absolutely</span> <span class=""active"">love</span> <span>this</span> <span>place!</span> <span>I</span> <span>had</span> <span>lunch</span> <span>with</span> <span>a</span> <span>friend</span> <span>there</span> <span>and</span> <span>ordered</span> <span>the</span> <span>honey</span> <span>BBQ</span> <span>strips,</span> <span>you</span> <span>can</span> <span>taste</span> <span>the</span> <span class=""active"">freshness</span> <span>of</span> <span>the</span> <span>chicken!</span> <span>I</span> <span>went</span> <span>back</span> <span>two</span> <span>days</span> <span>later</span> <span>and</span> <span>they</span> <span>recognized</span> <span>me</span> <span>from</span> <span>the</span> <span>other</span> <span>day.</span> <span class=""active"">Good</span> <span>place</span> <span>to</span> <span>enjoy</span> <span class=""active"">great</span> <span>food</span> <span>at</span> <span>a</span> <span>decent</span> <span>price.</span> <span></span>"
1,"I normally don't write reviews however I absolutely love this place! I had lunch with a friend there and ordered the honey BBQ strips, you can taste the freshness of the chicken! I went back two days later and they recognized me from the other day. Good place to enjoy great food at a decent price.",yes,"<span>I</span> <span>normally</span> <span>don't</span> <span>write</span> <span>reviews</span> <span>however</span> <span>I</span> <span class=""active"">absolutely</span> <span class=""active"">love</span> <span class=""active"">this</span> <span class=""active"">place!</span> <span>I</span> <span>had</span> <span>lunch</span> <span>with</span> <span>a</span> <span>friend</span> <span>there</span> <span>and</span> <span>ordered</span> <span>the</span> <span>honey</span> <span>BBQ</span> <span>strips,</span> <span>you</span> <span>can</span> <span>taste</span> <span>the</span> <span>freshness</span> <span>of</span> <span>the</span> <span>chicken!</span> <span>I</span> <span>went</span> <span>back</span> <span>two</span> <span>days</span> <span>later</span> <span>and</span> <span>they</span> <span>recognized</span> <span>me</span> <span>from</span> <span>the</span> <span>other</span> <span>day.</span> <span class=""active"">Good</span> <span class=""active"">place</span> <span>to</span> <span class=""active"">enjoy</span> <span class=""active"">great</span> <span class=""active"">food</span> <span>at</span> <span>a</span> <span>decent</span> <span>price.</span> <span></span>"
0,"I only signed up for yelp because I was disgusted with a simple bean and cheese burrito they sent me home with..... Really?  Wow stiiiiiiiiiiiinnnnnnnggggyyy place, why didn't you just say you ran out of cheese and beans? I would've just ordered something else....I always give a business a benefit of the doubt but this takes the cake",no,"<span>I</span> <span>only</span> <span>signed</span> <span>up</span> <span>for</span> <span>yelp</span> <span>because</span> <span>I</span> <span>was</span> <span class=""active"">disgusted</span> <span>with</span> <span>a</span> <span>simple</span> <span>bean</span> <span>and</span> <span>cheese</span> <span>burrito</span> <span>they</span> <span>sent</span> <span>me</span> <span>home</span> <span>with.....</span> <span>Really?</span> <span>Wow</span> <span class=""active"">stiiiiiiiiiiiinnnnnnnggggyyy</span> <span>place,</span> <span>why</span> <span>didn't</span> <span>you</span> <span>just</span> <span>say</span> <span>you</span> <span class=""active"">ran</span> <span class=""active"">out</span> <span>of</span> <span>cheese</span> <span>and</span> <span>beans?</span> <span>I</span> <span>would've</span> <span>just</span> <span>ordered</span> <span>something</span> <span>else....I</span> <span>always</span> <span>give</span> <span>a</span> <span>business</span> <span>a</span> <span>benefit</span> <span>of</span> <span>the</span> <span>doubt</span> <span>but</span> <span>this</span> <span>takes</span> <span>the</span> <span>cake</span> <span></span>"
0,"I only signed up for yelp because I was disgusted with a simple bean and cheese burrito they sent me home with..... Really?  Wow stiiiiiiiiiiiinnnnnnnggggyyy place, why didn't you just say you ran out of cheese and beans? I would've just ordered something else....I always give a business a benefit of the doubt but this takes the cake",no,"<span>I</span> <span>only</span> <span>signed</span> <span>up</span> <span>for</span> <span>yelp</span> <span>because</span> <span>I</span> <span>was</span> <span class=""active"">disgusted</span> <span>with</span> <span>a</span> <span>simple</span> <span>bean</span> <span>and</span> <span>cheese</span> <span>burrito</span> <span>they</span> <span>sent</span> <span>me</span> <span>home</span> <span>with.....</span> <span>Really?</span> <span>Wow</span> <span class=""active"">stiiiiiiiiiiiinnnnnnnggggyyy</span> <span>place,</span> <span>why</span> <span>didn't</span> <span>you</span> <span>just</span> <span>say</span> <span>you</span> <span>ran</span> <span>out</span> <span>of</span> <span>cheese</span> <span>and</span> <span>beans?</span> <span>I</span> <span>would've</span> <span>just</span> <span>ordered</span> <span>something</span> <span>else....I</span> <span>always</span> <span>give</span> <span>a</span> <span>business</span> <span>a</span> <span>benefit</span> <span>of</span> <span>the</span> <span>doubt</span> <span>but</span> <span>this</span> <span>takes</span> <span>the</span> <span>cake</span> <span></span>"
0,"I ordered a bowl of soup to go.  It was a cold, rainy day and all I wanted was a bowl of hot soup to take back to the office.  It was good soup, but not hot soup since I had to wait 25 minutes for the soup while watching the employees make coffee for fellow employees, change shifts, chat amongst each other, and saunter about.  I will not be going back.",no,"<span>I</span> <span>ordered</span> <span>a</span> <span>bowl</span> <span>of</span> <span>soup</span> <span>to</span> <span>go.</span> <span>It</span> <span>was</span> <span>a</span> <span class=""active"">cold,</span> <span>rainy</span> <span>day</span> <span>and</span> <span>all</span> <span>I</span> <span>wanted</span> <span>was</span> <span>a</span> <span>bowl</span> <span>of</span> <span>hot</span> <span>soup</span> <span>to</span> <span>take</span> <span>back</span> <span>to</span> <span>the</span> <span>office.</span> <span>It</span> <span>was</span> <span>good</span> <span>soup,</span> <span>but</span> <span>not</span> <span>hot</span> <span>soup</span> <span>since</span> <span>I</span> <span>had</span> <span>to</span> <span>wait</span> <span>25</span> <span>minutes</span> <span>for</span> <span>the</span> <span>soup</span> <span>while</span> <span>watching</span> <span>the</span> <span>employees</span> <span>make</span> <span>coffee</span> <span>for</span> <span>fellow</span> <span>employees,</span> <span>change</span> <span>shifts,</span> <span>chat</span> <span>amongst</span> <span>each</span> <span>other,</span> <span>and</span> <span>saunter</span> <span>about.</span> <span class=""active"">I</span> <span class=""active"">will</span> <span class=""active"">not</span> <span class=""active"">be</span> <span class=""active"">going</span> <span class=""active"">back.</span> <span></span>"
0,"I ordered a bowl of soup to go.  It was a cold, rainy day and all I wanted was a bowl of hot soup to take back to the office.  It was good soup, but not hot soup since I had to wait 25 minutes for the soup while watching the employees make coffee for fellow employees, change shifts, chat amongst each other, and saunter about.  I will not be going back.",no,"<span>I</span> <span>ordered</span> <span>a</span> <span>bowl</span> <span>of</span> <span>soup</span> <span>to</span> <span>go.</span> <span>It</span> <span>was</span> <span>a</span> <span>cold,</span> <span>rainy</span> <span>day</span> <span>and</span> <span>all</span> <span>I</span> <span>wanted</span> <span>was</span> <span>a</span> <span>bowl</span> <span>of</span> <span>hot</span> <span>soup</span> <span>to</span> <span>take</span> <span>back</span> <span>to</span> <span>the</span> <span>office.</span> <span>It</span> <span>was</span> <span>good</span> <span>soup,</span> <span>but</span> <span class=""active"">not</span> <span class=""active"">hot</span> <span>soup</span> <span>since</span> <span>I</span> <span>had</span> <span>to</span> <span class=""active"">wait</span> <span>25</span> <span>minutes</span> <span>for</span> <span>the</span> <span>soup</span> <span>while</span> <span>watching</span> <span>the</span> <span>employees</span> <span>make</span> <span>coffee</span> <span>for</span> <span>fellow</span> <span>employees,</span> <span>change</span> <span>shifts,</span> <span>chat</span> <span>amongst</span> <span>each</span> <span>other,</span> <span>and</span> <span>saunter</span> <span>about.</span> <span>I</span> <span>will</span> <span class=""active"">not</span> <span class=""active"">be</span> <span class=""active"">going</span> <span class=""active"">back.</span> <span></span>"
0,"I ordered a bowl of soup to go.  It was a cold, rainy day and all I wanted was a bowl of hot soup to take back to the office.  It was good soup, but not hot soup since I had to wait 25 minutes for the soup while watching the employees make coffee for fellow employees, change shifts, chat amongst each other, and saunter about.  I will not be going back.",no,"<span>I</span> <span>ordered</span> <span>a</span> <span>bowl</span> <span>of</span> <span>soup</span> <span>to</span> <span>go.</span> <span>It</span> <span>was</span> <span>a</span> <span>cold,</span> <span>rainy</span> <span>day</span> <span>and</span> <span>all</span> <span>I</span> <span>wanted</span> <span>was</span> <span>a</span> <span>bowl</span> <span>of</span> <span>hot</span> <span>soup</span> <span>to</span> <span>take</span> <span>back</span> <span>to</span> <span>the</span> <span>office.</span> <span>It</span> <span>was</span> <span class=""active"">good</span> <span>soup,</span> <span class=""active"">but</span> <span class=""active"">not</span> <span>hot</span> <span>soup</span> <span>since</span> <span>I</span> <span>had</span> <span>to</span> <span>wait</span> <span>25</span> <span>minutes</span> <span>for</span> <span>the</span> <span>soup</span> <span>while</span> <span>watching</span> <span>the</span> <span>employees</span> <span>make</span> <span>coffee</span> <span>for</span> <span>fellow</span> <span>employees,</span> <span>change</span> <span>shifts,</span> <span>chat</span> <span>amongst</span> <span>each</span> <span>other,</span> <span>and</span> <span>saunter</span> <span>about.</span> <span>I</span> <span>will</span> <span class=""active"">not</span> <span>be</span> <span class=""active"">going</span> <span class=""active"">back.</span> <span></span>"
0,"I ordered a bowl of soup to go.  It was a cold, rainy day and all I wanted was a bowl of hot soup to take back to the office.  It was good soup, but not hot soup since I had to wait 25 minutes for the soup while watching the employees make coffee for fellow employees, change shifts, chat amongst each other, and saunter about.  I will not be going back.",no,"<span>I</span> <span>ordered</span> <span>a</span> <span>bowl</span> <span>of</span> <span>soup</span> <span>to</span> <span>go.</span> <span>It</span> <span>was</span> <span>a</span> <span class="""">cold,</span> <span class="""">rainy</span> <span>day</span> <span>and</span> <span>all</span> <span>I</span> <span>wanted</span> <span>was</span> <span>a</span> <span>bowl</span> <span>of</span> <span>hot</span> <span>soup</span> <span>to</span> <span>take</span> <span>back</span> <span>to</span> <span>the</span> <span>office.</span> <span>It</span> <span>was</span> <span>good</span> <span>soup,</span> <span>but</span> <span class=""active"">not</span> <span class=""active"">hot</span> <span>soup</span> <span>since</span> <span>I</span> <span>had</span> <span>to</span> <span>wait</span> <span>25</span> <span>minutes</span> <span>for</span> <span>the</span> <span>soup</span> <span>while</span> <span>watching</span> <span>the</span> <span>employees</span> <span>make</span> <span>coffee</span> <span>for</span> <span>fellow</span> <span>employees,</span> <span>change</span> <span>shifts,</span> <span>chat</span> <span>amongst</span> <span>each</span> <span>other,</span> <span>and</span> <span class=""active"">saunter</span> <span>about.</span> <span>I</span> <span>will</span> <span>not</span> <span>be</span> <span class=""active"">going</span> <span class=""active"">back.</span> <span></span>"
0,"I ordered double meat chicken and barbacoa and these guys are stingy, my bowl looked like it was half and half instead of double. Probably the worst chipotle I've been to when it comes to giving me the right amount of food. Will go somewhere else. This place is a tourist spot and they don't care if the customer comes back or not.",no,"<span>I</span> <span>ordered</span> <span>double</span> <span>meat</span> <span>chicken</span> <span>and</span> <span>barbacoa</span> <span>and</span> <span>these</span> <span>guys</span> <span>are</span> <span class=""active"">stingy,</span> <span>my</span> <span>bowl</span> <span>looked</span> <span>like</span> <span>it</span> <span>was</span> <span>half</span> <span>and</span> <span>half</span> <span>instead</span> <span>of</span> <span>double.</span> <span>Probably</span> <span class=""active"">the</span> <span class=""active"">worst</span> <span>chipotle</span> <span>I've</span> <span>been</span> <span>to</span> <span>when</span> <span>it</span> <span>comes</span> <span>to</span> <span>giving</span> <span>me</span> <span>the</span> <span>right</span> <span>amount</span> <span>of</span> <span>food.</span> <span>Will</span> <span>go</span> <span>somewhere</span> <span>else.</span> <span>This</span> <span>place</span> <span>is</span> <span>a</span> <span>tourist</span> <span>spot</span> <span>and</span> <span>they</span> <span>don't</span> <span>care</span> <span>if</span> <span>the</span> <span>customer</span> <span>comes</span> <span>back</span> <span>or</span> <span>not.</span> <span></span>"
0,"I ordered double meat chicken and barbacoa and these guys are stingy, my bowl looked like it was half and half instead of double. Probably the worst chipotle I've been to when it comes to giving me the right amount of food. Will go somewhere else. This place is a tourist spot and they don't care if the customer comes back or not.",no,"<span>I</span> <span>ordered</span> <span>double</span> <span>meat</span> <span>chicken</span> <span>and</span> <span>barbacoa</span> <span>and</span> <span>these</span> <span>guys</span> <span>are</span> <span class=""active"">stingy,</span> <span>my</span> <span>bowl</span> <span>looked</span> <span>like</span> <span>it</span> <span>was</span> <span>half</span> <span>and</span> <span>half</span> <span>instead</span> <span>of</span> <span>double.</span> <span>Probably</span> <span>the</span> <span class=""active"">worst</span> <span>chipotle</span> <span>I've</span> <span>been</span> <span>to</span> <span>when</span> <span>it</span> <span>comes</span> <span>to</span> <span>giving</span> <span>me</span> <span>the</span> <span>right</span> <span>amount</span> <span>of</span> <span>food.</span> <span>Will</span> <span>go</span> <span>somewhere</span> <span>else.</span> <span>This</span> <span>place</span> <span>is</span> <span>a</span> <span>tourist</span> <span>spot</span> <span>and</span> <span>they</span> <span>don't</span> <span>care</span> <span>if</span> <span>the</span> <span>customer</span> <span>comes</span> <span>back</span> <span>or</span> <span>not.</span> <span></span>"
1,"I ordered pizza and wings here for the first time today.  I've heard alot of great things about the food so I had to judge it for myself.  I was definitely not disappointed,  the pizza was awesome and the wings were even better! Anyone reading this should definitely take my word for it as you to will not be disappointed.  Great friendly staff and even better food!",yes,"<span>I</span> <span>ordered</span> <span>pizza</span> <span>and</span> <span>wings</span> <span>here</span> <span>for</span> <span>the</span> <span>first</span> <span>time</span> <span>today.</span> <span>I've</span> <span>heard</span> <span>alot</span> <span>of</span> <span class=""active"">great</span> <span>things</span> <span>about</span> <span>the</span> <span>food</span> <span>so</span> <span>I</span> <span>had</span> <span>to</span> <span>judge</span> <span>it</span> <span>for</span> <span>myself.</span> <span>I</span> <span>was</span> <span>definitely</span> <span>not</span> <span>disappointed,</span> <span>the</span> <span>pizza</span> <span>was</span> <span class=""active"">awesome</span> <span>and</span> <span>the</span> <span>wings</span> <span>were</span> <span>even</span> <span>better!</span> <span>Anyone</span> <span>reading</span> <span>this</span> <span>should</span> <span>definitely</span> <span>take</span> <span>my</span> <span>word</span> <span>for</span> <span>it</span> <span>as</span> <span>you</span> <span>to</span> <span>will</span> <span>not</span> <span>be</span> <span>disappointed.</span> <span class=""active"">Great</span> <span class=""active"">friendly</span> <span>staff</span> <span>and</span> <span>even</span> <span class=""active"">better</span> <span class=""active"">food!</span> <span></span>"
1,"I ordered pizza and wings here for the first time today.  I've heard alot of great things about the food so I had to judge it for myself.  I was definitely not disappointed,  the pizza was awesome and the wings were even better! Anyone reading this should definitely take my word for it as you to will not be disappointed.  Great friendly staff and even better food!",yes,"<span>I</span> <span>ordered</span> <span>pizza</span> <span>and</span> <span>wings</span> <span>here</span> <span>for</span> <span>the</span> <span>first</span> <span>time</span> <span>today.</span> <span>I've</span> <span>heard</span> <span>alot</span> <span>of</span> <span>great</span> <span>things</span> <span>about</span> <span>the</span> <span>food</span> <span>so</span> <span>I</span> <span>had</span> <span>to</span> <span>judge</span> <span>it</span> <span>for</span> <span>myself.</span> <span>I</span> <span>was</span> <span>definitely</span> <span class=""active"">not</span> <span class=""active"">disappointed,</span> <span>the</span> <span>pizza</span> <span>was</span> <span class=""active"">awesome</span> <span>and</span> <span>the</span> <span>wings</span> <span>were</span> <span class=""active"">even</span> <span class=""active"">better!</span> <span>Anyone</span> <span>reading</span> <span>this</span> <span>should</span> <span>definitely</span> <span>take</span> <span>my</span> <span>word</span> <span>for</span> <span>it</span> <span>as</span> <span>you</span> <span>to</span> <span>will</span> <span>not</span> <span>be</span> <span>disappointed.</span> <span class=""active"">Great</span> <span class=""active"">friendly</span> <span>staff</span> <span>and</span> <span>even</span> <span class=""active"">better</span> <span class=""active"">food!</span> <span></span>"
1,"I ordered pizza and wings here for the first time today.  I've heard alot of great things about the food so I had to judge it for myself.  I was definitely not disappointed,  the pizza was awesome and the wings were even better! Anyone reading this should definitely take my word for it as you to will not be disappointed.  Great friendly staff and even better food!",yes,"<span>I</span> <span>ordered</span> <span>pizza</span> <span>and</span> <span>wings</span> <span>here</span> <span>for</span> <span>the</span> <span>first</span> <span>time</span> <span>today.</span> <span>I've</span> <span>heard</span> <span>alot</span> <span>of</span> <span>great</span> <span>things</span> <span>about</span> <span>the</span> <span>food</span> <span>so</span> <span>I</span> <span>had</span> <span>to</span> <span>judge</span> <span>it</span> <span>for</span> <span>myself.</span> <span>I</span> <span>was</span> <span>definitely</span> <span class=""active"">not</span> <span class=""active"">disappointed,</span> <span>the</span> <span>pizza</span> <span>was</span> <span class=""active"">awesome</span> <span>and</span> <span>the</span> <span>wings</span> <span>were</span> <span>even</span> <span>better!</span> <span>Anyone</span> <span>reading</span> <span>this</span> <span>should</span> <span>definitely</span> <span>take</span> <span>my</span> <span>word</span> <span>for</span> <span>it</span> <span>as</span> <span>you</span> <span>to</span> <span class=""active"">will</span> <span class=""active"">not</span> <span class=""active"">be</span> <span class=""active"">disappointed.</span> <span>Great</span> <span class=""active"">friendly</span> <span class=""active"">staff</span> <span>and</span> <span>even</span> <span class=""active"">better</span> <span class=""active"">food!</span> <span></span>"
0,"I picked this restaurant because of great reviews. I was very dissapointed. Received spoiled appetizer (crab with grapefruit), waitress with no hesitation offered a different one. Brought tampanadas that also had a wierd taste ,like old oil or something. Main dish was pretty good (shrimp with scallops). Desert was the best dolce Leche cake with fresh fruit. Service good but food not so much.",no,"<span>I</span> <span>picked</span> <span>this</span> <span>restaurant</span> <span>because</span> <span>of</span> <span>great</span> <span>reviews.</span> <span>I</span> <span>was</span> <span>very</span> <span class=""active"">dissapointed.</span> <span>Received</span> <span class=""active"">spoiled</span> <span>appetizer</span> <span>(crab</span> <span>with</span> <span>grapefruit),</span> <span>waitress</span> <span>with</span> <span>no</span> <span>hesitation</span> <span>offered</span> <span>a</span> <span>different</span> <span>one.</span> <span>Brought</span> <span>tampanadas</span> <span>that</span> <span>also</span> <span>had</span> <span>a</span> <span class=""active"">wierd</span> <span class=""active"">taste</span> <span>,like</span> <span>old</span> <span>oil</span> <span>or</span> <span>something.</span> <span>Main</span> <span>dish</span> <span>was</span> <span>pretty</span> <span>good</span> <span>(shrimp</span> <span>with</span> <span>scallops).</span> <span>Desert</span> <span>was</span> <span>the</span> <span>best</span> <span>dolce</span> <span>Leche</span> <span>cake</span> <span>with</span> <span>fresh</span> <span>fruit.</span> <span>Service</span> <span>good</span> <span>but</span> <span>food</span> <span>not</span> <span>so</span> <span>much.</span> <span></span>"
0,"I picked this restaurant because of great reviews. I was very dissapointed. Received spoiled appetizer (crab with grapefruit), waitress with no hesitation offered a different one. Brought tampanadas that also had a wierd taste ,like old oil or something. Main dish was pretty good (shrimp with scallops). Desert was the best dolce Leche cake with fresh fruit. Service good but food not so much.",no,"<span>I</span> <span>picked</span> <span>this</span> <span>restaurant</span> <span>because</span> <span>of</span> <span>great</span> <span>reviews.</span> <span>I</span> <span>was</span> <span class=""active"">very</span> <span class=""active"">dissapointed.</span> <span>Received</span> <span class=""active"">spoiled</span> <span class=""active"">appetizer</span> <span>(crab</span> <span>with</span> <span>grapefruit),</span> <span class="""">waitress</span> <span class="""">with</span> <span class="""">no</span> <span class="""">hesitation</span> <span>offered</span> <span>a</span> <span>different</span> <span>one.</span> <span>Brought</span> <span>tampanadas</span> <span>that</span> <span>also</span> <span>had</span> <span>a</span> <span class=""active"">wierd</span> <span class=""active"">taste</span> <span class=""active"">,like</span> <span class=""active"">old</span> <span class=""active"">oil</span> <span>or</span> <span>something.</span> <span>Main</span> <span>dish</span> <span>was</span> <span>pretty</span> <span>good</span> <span>(shrimp</span> <span>with</span> <span>scallops).</span> <span>Desert</span> <span>was</span> <span>the</span> <span>best</span> <span>dolce</span> <span>Leche</span> <span>cake</span> <span>with</span> <span>fresh</span> <span>fruit.</span> <span>Service</span> <span>good</span> <span>but</span> <span class=""active"">food</span> <span class=""active"">not</span> <span class=""active"">so</span> <span class=""active"">much.</span> <span></span>"
0,"I picked this restaurant because of great reviews. I was very dissapointed. Received spoiled appetizer (crab with grapefruit), waitress with no hesitation offered a different one. Brought tampanadas that also had a wierd taste ,like old oil or something. Main dish was pretty good (shrimp with scallops). Desert was the best dolce Leche cake with fresh fruit. Service good but food not so much.",no,"<span>I</span> <span>picked</span> <span>this</span> <span>restaurant</span> <span>because</span> <span>of</span> <span>great</span> <span>reviews.</span> <span>I</span> <span>was</span> <span>very</span> <span class=""active"">dissapointed.</span> <span>Received</span> <span>spoiled</span> <span>appetizer</span> <span>(crab</span> <span>with</span> <span>grapefruit),</span> <span>waitress</span> <span>with</span> <span>no</span> <span>hesitation</span> <span>offered</span> <span>a</span> <span>different</span> <span>one.</span> <span>Brought</span> <span>tampanadas</span> <span>that</span> <span>also</span> <span>had</span> <span>a</span> <span>wierd</span> <span>taste</span> <span>,like</span> <span>old</span> <span>oil</span> <span>or</span> <span>something.</span> <span>Main</span> <span>dish</span> <span>was</span> <span>pretty</span> <span>good</span> <span>(shrimp</span> <span>with</span> <span>scallops).</span> <span>Desert</span> <span>was</span> <span>the</span> <span>best</span> <span>dolce</span> <span>Leche</span> <span>cake</span> <span>with</span> <span>fresh</span> <span>fruit.</span> <span>Service</span> <span>good</span> <span>but</span> <span>food</span> <span>not</span> <span>so</span> <span>much.</span> <span></span>"
0,"I rarely give a bad rating. But sometimes a meal is so shockingly bad my fingers act out on the keyboard out of survival. The filthy bathrooms managed to be the highlight of my visit. One could get a better meal at Petco. I imagine the convenient location keeps them going, it's not the Steak burro.",no,"<span>I</span> <span>rarely</span> <span>give</span> <span>a</span> <span>bad</span> <span>rating.</span> <span class=""active"">But</span> <span class=""active"">sometimes</span> <span class=""active"">a</span> <span class=""active"">meal</span> <span class=""active"">is</span> <span class=""active"">so</span> <span class=""active"">shockingly</span> <span class=""active"">bad</span> <span>my</span> <span>fingers</span> <span>act</span> <span>out</span> <span>on</span> <span>the</span> <span>keyboard</span> <span>out</span> <span>of</span> <span>survival.</span> <span>The</span> <span>filthy</span> <span>bathrooms</span> <span>managed</span> <span>to</span> <span>be</span> <span>the</span> <span>highlight</span> <span>of</span> <span>my</span> <span>visit.</span> <span>One</span> <span>could</span> <span>get</span> <span>a</span> <span>better</span> <span>meal</span> <span>at</span> <span>Petco.</span> <span>I</span> <span>imagine</span> <span>the</span> <span>convenient</span> <span>location</span> <span>keeps</span> <span>them</span> <span>going,</span> <span>it's</span> <span>not</span> <span>the</span> <span>Steak</span> <span>burro.</span> <span></span>"
0,"I rarely give a bad rating. But sometimes a meal is so shockingly bad my fingers act out on the keyboard out of survival. The filthy bathrooms managed to be the highlight of my visit. One could get a better meal at Petco. I imagine the convenient location keeps them going, it's not the Steak burro.",no,"<span>I</span> <span>rarely</span> <span>give</span> <span>a</span> <span class=""active"">bad</span> <span class=""active"">rating.</span> <span>But</span> <span>sometimes</span> <span>a</span> <span>meal</span> <span>is</span> <span>so</span> <span>shockingly</span> <span class=""active"">bad</span> <span>my</span> <span>fingers</span> <span>act</span> <span>out</span> <span>on</span> <span>the</span> <span>keyboard</span> <span>out</span> <span>of</span> <span>survival.</span> <span>The</span> <span class=""active"">filthy</span> <span>bathrooms</span> <span>managed</span> <span>to</span> <span>be</span> <span>the</span> <span>highlight</span> <span>of</span> <span>my</span> <span>visit.</span> <span>One</span> <span>could</span> <span>get</span> <span>a</span> <span>better</span> <span>meal</span> <span>at</span> <span>Petco.</span> <span>I</span> <span>imagine</span> <span>the</span> <span>convenient</span> <span>location</span> <span>keeps</span> <span>them</span> <span>going,</span> <span>it's</span> <span>not</span> <span>the</span> <span>Steak</span> <span>burro.</span> <span></span>"
0,"I rarely give a bad rating. But sometimes a meal is so shockingly bad my fingers act out on the keyboard out of survival. The filthy bathrooms managed to be the highlight of my visit. One could get a better meal at Petco. I imagine the convenient location keeps them going, it's not the Steak burro.",no,"<span>I</span> <span>rarely</span> <span>give</span> <span>a</span> <span class=""active"">bad</span> <span>rating.</span> <span>But</span> <span>sometimes</span> <span>a</span> <span>meal</span> <span>is</span> <span>so</span> <span class=""active"">shockingly</span> <span class=""active"">bad</span> <span>my</span> <span>fingers</span> <span>act</span> <span>out</span> <span>on</span> <span>the</span> <span>keyboard</span> <span>out</span> <span>of</span> <span class=""active"">survival.</span> <span>The</span> <span class=""active"">filthy</span> <span>bathrooms</span> <span>managed</span> <span>to</span> <span>be</span> <span>the</span> <span>highlight</span> <span>of</span> <span>my</span> <span>visit.</span> <span>One</span> <span>could</span> <span>get</span> <span>a</span> <span>better</span> <span>meal</span> <span>at</span> <span class=""active"">Petco.</span> <span>I</span> <span>imagine</span> <span>the</span> <span>convenient</span> <span>location</span> <span>keeps</span> <span>them</span> <span>going,</span> <span>it's</span> <span>not</span> <span>the</span> <span>Steak</span> <span>burro.</span> <span></span>"
0,"I rarely give a bad rating. But sometimes a meal is so shockingly bad my fingers act out on the keyboard out of survival. The filthy bathrooms managed to be the highlight of my visit. One could get a better meal at Petco. I imagine the convenient location keeps them going, it's not the Steak burro.",no,"<span>I</span> <span>rarely</span> <span>give</span> <span>a</span> <span>bad</span> <span>rating.</span> <span>But</span> <span>sometimes</span> <span>a</span> <span>meal</span> <span>is</span> <span>so</span> <span class=""active"">shockingly</span> <span class=""active"">bad</span> <span>my</span> <span>fingers</span> <span>act</span> <span>out</span> <span>on</span> <span>the</span> <span>keyboard</span> <span>out</span> <span>of</span> <span>survival.</span> <span>The</span> <span class=""active"">filthy</span> <span class=""active"">bathrooms</span> <span>managed</span> <span>to</span> <span>be</span> <span>the</span> <span>highlight</span> <span>of</span> <span>my</span> <span>visit.</span> <span>One</span> <span>could</span> <span>get</span> <span>a</span> <span>better</span> <span>meal</span> <span>at</span> <span>Petco.</span> <span>I</span> <span>imagine</span> <span>the</span> <span>convenient</span> <span>location</span> <span>keeps</span> <span>them</span> <span>going,</span> <span>it's</span> <span>not</span> <span>the</span> <span>Steak</span> <span>burro.</span> <span></span>"
